ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
1	1	0.731	рюкзак-синий	3.2	17.2	снег-в-тени	1.232	21.6	4.0	-13.0	13.6	bbox	0	57.0	57.0	57.0	1713,0,60,509	8181.8			
2	2	0.989	стакан-марка-красная	5.1	21.2	снег-розовый	0.553	71.0	6.0	2.0	6.3	bbox	1	25.0	24.0	37.0	1829,134,82,71	7202.3			
3	3	0.977	стакан-марка-красная	6.3	16.1	снег-розовый	0.576	65.9	5.0	3.0	5.8	bbox	2	24.0	23.0	33.0	1747,11,92,54	6008.5			
4	4	0.916	стакан-марка-красная	5.1	18.4	снег-розовый	0.602	68.2	6.0	2.0	6.3	bbox	3	35.0	34.0	35.0	1781,28,103,111	5679.8			
5	5	0.908	рюкзак-синий	7.2	3.1	снег-в-тени	0.760	35.7	5.0	-8.0	9.4	bbox	4	41.0	41.0	41.0	1174,0,39,147	5590.9			
6	6	1.290	рюкзак-синий	8.9	18.0	порода-в-тени	1.075	20.8	5.0	-6.0	7.8	bbox	5	38.0	37.0	38.0	1597,31,34,238	5048.0			
7	7	1.104	стакан-марка-красная	6.3	21.6	снег-розовый	0.454	71.4	5.0	3.0	5.8	bbox	6	25.0	25.0	34.0	1687,59,88,48	4967.6			
8	8	0.850	стакан-марка-красная	5.4	14.5	снег-розовый	0.701	64.3	6.0	3.0	6.7	bbox	7	36.0	36.0	37.0	1653,79,84,44	4600.1			
9	9	0.833	стакан-марка-красная	5.4	13.7	порода-в-тени	1.146	36.1	6.0	-1.0	6.1	bbox	8	33.0	26.0	34.0	1697,55,223,36	4382.5			
10	10	1.760	стакан-марка-красная	8.1	40.4	снег-освещённый	0.802	90.2	4.0	-3.0	5.0	bbox	9	40.0	37.0	40.0	29,251,134,72	4228.7			
11	11	1.134	палка-древко-контроль	8.1	14.5	порода-в-тени	1.005	27.1	-7.0	-7.0	9.9	bbox	10	40.0	40.0	41.0	53,677,76,48	4081.5			
12	12	0.906	стакан-марка-красная	5.1	18.0	снег-розовый	0.609	67.8	6.0	2.0	6.3	bbox	11	29.0	24.0	34.0	1755,247,76,48	4050.9			
13	13	1.084	рюкзак-синий	8.6	3.9	снег-в-тени	0.889	34.9	6.0	-7.0	9.2	bbox	12	13.0	13.0	13.0	0,865,115,199	4000.7			
14	14	1.617	стакан-марка-красная	11.2	22.7	снег-розовый	0.546	72.5	1.0	6.0	6.1	bbox	13	37.0	37.0	37.0	1457,21,158,24	3949.7			
15	15	1.466	стакан-марка-красная	8.1	29.8	снег-розовый	0.677	79.6	4.0	-3.0	5.0	bbox	14	40.0	37.0	42.0	345,157,184,34	3834.6			
16	16	1.438	стакан-марка-красная	7.1	31.8	снег-розовый	0.721	81.6	6.0	6.0	8.5	bbox	15	11.0	11.0	11.0	127,629,50,72	3758.8			
17	17	1.458	стакан-марка-красная	6.4	34.1	порода-в-тени	1.044	15.7	6.0	-3.0	6.7	bbox	16	42.0	42.0	42.0	1818,523,53,136	3551.8			
18	18	1.738	рюкзак-синий	10.4	32.1	порода-в-тени	0.971	6.7	4.0	-4.0	5.7	bbox	17	59.0	59.0	59.0	1753,961,37,119	3510.6			
19	19	1.582	рюкзак-синий	12.6	1.5	снег-в-тени	2.365	37.3	5.0	-26.0	26.5	bbox	18	59.0	59.0	59.0	1885,289,12,136	3426.1			
20	20	0.956	рюкзак-синий	5.7	18.0	снег-в-тени	1.698	20.8	5.0	-18.0	18.7	bbox	19	58.0	58.0	58.0	1732,88,25,182	3228.8			
21	21	0.852	рюкзак-синий	4.5	18.0	снег-в-тени	1.524	20.8	5.0	-16.0	16.8	bbox	20	58.0	58.0	58.0	1705,337,24,212	3032.6			
22	22	1.223	стакан-марка-красная	7.2	23.1	снег-розовый	0.556	72.9	5.0	5.0	7.1	bbox	21	33.0	32.0	34.0	1547,207,68,32	3024.8			
23	23	0.885	стакан-марка-красная	6.4	10.6	снег-в-тени	1.023	39.2	6.0	-3.0	6.7	bbox	22	35.0	35.0	35.0	1707,123,112,52	2991.1			
24	24	1.638	стакан-марка-красная	6.4	40.0	снег-розовый	0.762	89.8	6.0	5.0	7.8	bbox	23	10.0	10.0	11.0	47,561,128,96	2827.6			
25	25	0.864	стакан-марка-красная	6.7	5.9	порода-охристая	1.169	43.9	5.0	4.0	6.4	bbox	24	35.0	35.0	35.0	1537,89,166,32	2781.5			
26	26	1.209	стакан-марка-красная	5.7	27.5	снег-розовый	0.729	77.3	7.0	5.0	8.6	bbox	25	39.0	38.0	39.0	1569,397,64,40	2685.9			
27	27	0.992	рюкзак-синий	7.6	7.8	снег-в-тени	1.803	31.0	4.0	-21.0	21.4	bbox	26	59.0	59.0	59.0	1899,0,18,139	2447.0			
28	28	1.425	рюкзак-синий	8.1	28.2	порода-в-тени	1.205	10.6	5.0	-7.0	8.6	bbox	27	10.0	10.0	13.0	1849,777,36,68	2443.3			
