track	t_best	t0	t1	bbox	score	lat	lon	alt
0	57.0	57.0	57.0	1713,0,60,509	8181.8			
1	25.0	24.0	37.0	1829,134,82,71	7202.3			
2	24.0	23.0	33.0	1747,11,92,54	6008.5			
3	35.0	34.0	35.0	1781,28,103,111	5679.8			
4	41.0	41.0	41.0	1174,0,39,147	5590.9			
5	38.0	37.0	38.0	1597,31,34,238	5048.0			
6	25.0	25.0	34.0	1687,59,88,48	4967.6			
7	36.0	36.0	37.0	1653,79,84,44	4600.1			
8	33.0	26.0	34.0	1697,55,223,36	4382.5			
9	40.0	37.0	40.0	29,251,134,72	4228.7			
10	40.0	40.0	41.0	53,677,76,48	4081.5			
11	29.0	24.0	34.0	1755,247,76,48	4050.9			
12	13.0	13.0	13.0	0,865,115,199	4000.7			
13	37.0	37.0	37.0	1457,21,158,24	3949.7			
14	40.0	37.0	42.0	345,157,184,34	3834.6			
15	11.0	11.0	11.0	127,629,50,72	3758.8			
16	42.0	42.0	42.0	1818,523,53,136	3551.8			
17	59.0	59.0	59.0	1753,961,37,119	3510.6			
18	59.0	59.0	59.0	1885,289,12,136	3426.1			
19	58.0	58.0	58.0	1732,88,25,182	3228.8			
20	58.0	58.0	58.0	1705,337,24,212	3032.6			
21	33.0	32.0	34.0	1547,207,68,32	3024.8			
22	35.0	35.0	35.0	1707,123,112,52	2991.1			
23	10.0	10.0	11.0	47,561,128,96	2827.6			
24	35.0	35.0	35.0	1537,89,166,32	2781.5			
25	39.0	38.0	39.0	1569,397,64,40	2685.9			
26	59.0	59.0	59.0	1899,0,18,139	2447.0			
27	10.0	10.0	13.0	1849,777,36,68	2443.3			
28	41.0	41.0	41.0	1055,137,34,45	2383.5			
29	7.0	6.0	7.0	0,1042,29,38	2347.9			
30	42.0	42.0	42.0	1731,563,30,100	2260.8			
31	37.0	36.0	39.0	1315,166,62,27	2240.6			
32	38.0	38.0	38.0	1573,431,36,44	2235.3			
33	39.0	38.0	39.0	1692,1025,42,55	2215.3			
34	35.0	35.0	37.0	1377,229,70,28	2157.6			
35	5.0	5.0	5.0	260,840,63,28	2128.4			
36	42.0	42.0	42.0	1911,0,9,113	2067.2			
37	42.0	42.0	42.0	731,71,62,30	2056.1			
38	8.0	8.0	8.0	1407,1045,36,35	2021.9			
39	57.0	56.0	57.0	1557,989,28,91	1954.1			
40	58.0	57.0	59.0	1269,243,45,34	1846.8			
41	35.0	35.0	35.0	1713,326,86,43	1745.4			
42	34.0	26.0	34.0	1797,301,94,44	1731.7			
43	13.0	13.0	13.0	1865,925,55,81	1553.1			
44	21.0	18.0	23.0	1739,25,94,46	1543.3			
45	38.0	38.0	39.0	1109,163,150,14	1528.2			
46	57.0	57.0	59.0	1418,188,45,21	1470.5			
47	34.0	34.0	34.0	1890,47,25,34	1356.3			
48	38.0	38.0	38.0	1543,865,24,98	1353.0			
49	42.0	42.0	42.0	657,87,70,12	1334.6			
50	10.0	9.0	10.0	45,669,12,76	1288.0			
51	38.0	38.0	39.0	1241,365,18,36	1274.9			
52	37.0	37.0	37.0	1659,249,55,22	1251.3			
53	37.0	37.0	37.0	1905,361,15,36	1209.1			
