track	t_best	t0	t1	bbox	score	lat	lon	alt
0	132.0	132.0	132.0	1815,875,105,205	11091.2			
1	141.0	139.0	141.0	0,153,264,99	8031.3			
2	139.0	139.0	139.0	82,1011,129,69	6836.4			
3	142.0	142.0	145.0	0,185,282,102	6403.6			
4	145.0	144.0	146.0	1799,831,121,249	6390.3			
5	18.0	18.0	18.0	1774,0,146,65	5830.4			
6	143.0	143.0	145.0	0,239,407,135	5517.4			
7	15.0	15.0	15.0	1795,0,125,149	5427.8			
8	37.0	36.0	37.0	1865,991,48,89	4936.6			
9	58.0	58.0	58.0	1661,0,98,245	4479.2			
10	144.0	144.0	144.0	1799,553,121,319	4117.0			
11	19.0	19.0	19.0	0,980,184,100	3993.5			
12	146.0	145.0	146.0	1765,893,108,187	3859.9			
13	133.0	131.0	133.0	1873,681,47,128	3840.5			
14	70.0	69.0	71.0	791,538,57,36	3713.5			
15	142.0	142.0	142.0	1812,855,108,225	3582.4			
16	143.0	143.0	143.0	1815,845,105,235	3566.0			
17	18.0	18.0	18.0	755,49,131,88	3399.6			
18	14.0	14.0	15.0	137,459,45,46	3284.8			
19	19.0	19.0	19.0	1851,28,69,93	3267.3			
20	19.0	19.0	19.0	411,1011,37,69	3126.5			
21	13.0	13.0	13.0	0,425,41,88	3069.0			
22	121.0	120.0	121.0	1421,5,44,80	2990.9			
23	126.0	126.0	126.0	1837,935,83,145	2939.0			
24	146.0	139.0	147.0	629,299,239,58	2709.6			
25	15.0	14.0	16.0	305,801,67,94	2547.0			
26	19.0	17.0	19.0	1523,719,67,91	2476.9			
27	81.0	81.0	89.0	0,0,85,105	2367.7			
28	141.0	141.0	141.0	1877,994,43,86	2349.5			
29	143.0	143.0	143.0	1893,1023,27,57	2347.9			
30	42.0	42.0	45.0	481,757,77,37	2316.9			
31	68.0	68.0	68.0	1769,931,151,149	2270.6			
32	10.0	10.0	12.0	0,357,39,78	2225.1			
33	133.0	131.0	133.0	1751,937,66,143	2129.2			
34	123.0	123.0	123.0	823,130,26,55	2067.5			
35	71.0	71.0	72.0	261,1061,49,19	2052.9			
36	18.0	18.0	18.0	675,0,78,49	2045.5			
37	11.0	10.0	13.0	417,827,32,30	2038.7			
38	15.0	14.0	15.0	15,535,48,66	2003.7			
39	41.0	41.0	41.0	124,530,59,54	1943.6			
40	16.0	14.0	16.0	329,887,34,54	1902.8			
41	68.0	62.0	68.0	1357,761,34,48	1887.2			
42	15.0	14.0	16.0	494,977,35,72	1872.1			
