ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
49	49	2.248	стакан-марка-красная	11.0	49.8	снег-освещённый	0.695	99.6	0.0	1.0	1.0	bbox	48	2.0	2.0	2.0	0,0,19,187	3786.2			
50	50	1.081	рюкзак-синий	8.5	4.7	снег-в-тени	0.742	34.1	4.0	-6.0	7.2	bbox	49	1.0	0.0	1.0	316,426,175,199	3608.3			
51	51	0.746	стакан-марка-красная	5.7	6.7	снег-в-тени	1.088	43.1	7.0	-3.0	7.6	bbox	50	19.0	19.0	19.0	387,703,40,42	3495.6			
52	52	1.708	палка-древко-бирюзовое	10.0	32.6	снег-в-тени	2.367	85.1	-7.0	-22.0	23.1	bbox	51	24.0	21.0	24.0	1695,0,150,21	3466.2			
53	53	2.005	стакан-марка-красная	15.6	13.7	корка-жёлтая-на-скале	0.562	36.1	0.0	12.0	12.0	bbox	52	20.0	17.0	20.0	333,572,62,31	3382.1			
54	54	1.081	стакан-марка-красная	8.1	11.0	снег-в-тени	0.965	38.8	7.0	-6.0	9.2	bbox	53	10.0	2.0	10.0	0,817,29,48	3274.4			
55	55	2.202	палка-древко-контроль	17.1	14.5	порода-в-тени	0.669	27.1	-6.0	2.0	6.3	bbox	54	15.0	13.0	15.0	1709,205,40,32	3243.3			
56	56	0.764	рюкзак-синий	3.6	17.3	снег-в-тени	1.222	56.1	3.0	-17.0	17.3	bbox	55	11.0	11.0	11.0	1639,37,56,58	3160.1			
57	57	1.376	рюкзак-синий	11.0	1.2	снег-в-тени	0.696	40.0	1.0	-3.0	3.2	bbox	56	0.0	0.0	0.0	393,157,174,108	3102.6			
58	58	1.552	стакан-марка-красная	12.0	10.6	корка-жёлтая-на-скале	0.910	60.4	2.0	9.0	9.2	bbox	57	2.0	2.0	3.0	565,7,64,40	3047.6			
59	59	0.635	стакан-марка-красная	5.0	3.1	снег-в-тени	1.153	46.7	7.0	-2.0	7.3	bbox	58	26.0	26.0	26.0	1783,281,30,90	2957.5			
60	60	1.653	стакан-марка-красная	12.1	18.8	порода-в-тени	0.985	31.0	0.0	6.0	6.0	bbox	59	2.0	2.0	2.0	0,245,11,127	2923.3			
61	61	1.873	рюкзак-синий	13.0	25.9	порода-в-тени	0.365	12.9	0.0	-1.0	1.0	bbox	60	20.0	20.0	20.0	0,120,31,105	2905.8			
62	62	4.514	предмет-оранжевый	35.4	24.3	порода-охристая	5.616	40.0	54.0	24.0	59.1	bbox	61	13.0	13.0	16.0	619,417,150,40	2815.4			
63	63	1.405	рюкзак-синий	5.4	34.5	снег-в-тени	0.929	73.3	-1.0	-9.0	9.1	bbox	62	19.0	19.0	24.0	17,195,31,168	2783.2			
64	64	1.980	стакан-марка-красная	15.8	3.5	порода-охристая	2.705	53.3	26.0	-4.0	26.3	bbox	63	13.0	13.0	13.0	609,285,23,52	2724.2			
65	65	1.368	крышка-контроль	10.8	5.8	порода-в-тени	2.017	48.2	-16.0	0.0	16.0	bbox	64	18.0	18.0	26.0	599,941,36,38	2715.4			
66	66	1.681	рюкзак-синий	5.1	43.6	снег-пересвеченный	0.948	82.4	0.0	-9.0	9.0	bbox	65	20.0	20.0	20.0	867,35,222,34	2682.8			
67	67	2.089	рюкзак-синий	6.3	54.1	снег-пересвеченный	1.079	92.9	3.0	-8.0	8.5	bbox	66	12.0	11.0	12.0	1797,313,42,39	2648.7			
68	68	1.518	стакан-марка-красная	7.8	32.6	снег-розовый	1.022	82.4	6.0	-5.0	7.8	bbox	67	13.0	13.0	13.0	841,34,78,31	2648.0			
69	69	1.574	стакан-марка-красная	11.0	21.2	снег-освещённый	0.372	71.0	0.0	0.0	0.0	bbox	68	11.0	11.0	11.0	1427,253,168,20	2644.2			
70	70	1.464	стакан-марка-красная	11.3	10.6	корка-жёлтая-на-скале	0.952	60.4	3.0	9.0	9.5	bbox	69	1.0	1.0	1.0	997,29,75,30	2536.3			
71	71	1.330	стакан-марка-красная	10.2	10.6	порода-в-тени	0.770	39.2	1.0	-1.0	1.4	bbox	70	20.0	17.0	20.0	1259,171,56,54	2508.8			
72	72	0.359	стакан-марка-красная	1.0	9.4	снег-розовый	1.417	59.2	12.0	1.0	12.0	bbox	71	14.0	14.0	14.0	625,0,52,49	2444.2			
73	73	1.603	стакан-марка-красная	8.1	34.9	снег-розовый	1.009	84.7	7.0	8.0	10.6	bbox	72	18.0	18.0	18.0	211,337,38,48	2383.6			
74	74	1.118	рюкзак-синий	3.6	28.7	снег-в-тени	0.805	67.5	-1.0	-11.0	11.0	bbox	73	20.0	20.0	20.0	87,95,48,78	2356.4			
75	75	1.660	рюкзак-синий	12.0	19.6	порода-в-тени	0.283	19.2	0.0	-2.0	2.0	bbox	74	24.0	21.0	25.0	595,96,48,121	2318.0			
76	76	1.409	рюкзак-синий	11.0	7.8	порода-в-тени	0.517	31.0	0.0	-3.0	3.0	bbox	75	8.0	5.0	8.0	211,990,138,17	2295.9			
77	77	0.877	рюкзак-синий	6.7	7.2	снег-в-тени	1.684	31.6	4.0	-20.0	20.4	bbox	76	20.0	20.0	20.0	103,185,12,94	2291.5			
78	78	0.934	рюкзак-синий	3.0	23.9	снег-в-тени	1.637	14.9	1.5	-17.0	17.1	bbox	77	25.0	17.0	25.0	1535,938,50,21	2274.9			
79	79	1.755	стакан-марка-красная	13.6	12.2	снег-розовый	0.838	62.0	-2.0	5.0	5.4	bbox	78	23.0	23.0	23.0	811,741,32,37	2260.3			
80	80	2.037	палка-древко-контроль	16.1	8.3	порода-в-тени	0.725	33.3	-6.0	1.0	6.1	bbox	79	15.0	12.0	15.0	1713,0,43,18	2254.5			
81	81	0.967	стакан-марка-красная	7.1	11.0	снег-в-тени	0.957	38.8	6.0	-4.0	7.2	bbox	80	26.0	26.0	26.0	0,124,53,45	2242.2			
82	82	1.384	рюкзак-синий	11.0	4.3	порода-в-тени	0.676	34.5	1.0	-3.0	3.2	bbox	81	7.0	7.0	9.0	339,977,142,15	2214.1			
83	83	0.725	рюкзак-синий	4.5	12.9	снег-в-тени	0.903	25.9	3.0	-10.0	10.4	bbox	82	26.0	22.0	26.0	1801,451,20,76	2137.2			
84	84	1.652	стакан-марка-красная	4.5	43.5	снег-розовый	0.920	93.3	7.0	-1.0	7.1	bbox	83	16.0	12.0	16.0	1282,0,63,26	2096.0			
85	85	0.885	рюкзак-синий	7.1	1.2	снег-в-тени	0.384	37.6	0.0	-7.0	7.0	bbox	84	6.0	6.0	6.0	281,1069,114,11	2072.3			
86	86	1.483	рюкзак-синий	7.1	33.4	снег-в-тени	0.879	72.2	0.0	-7.0	7.0	bbox	85	25.0	21.0	25.0	1879,588,32,61	2016.8			
87	87	1.084	стакан-марка-красная	8.2	9.4	порода-в-тени	0.949	40.4	3.0	-1.0	3.2	bbox	86	24.0	24.0	25.0	9,43,39,38	2003.6			
88	88	1.324	палка-ручка-пробка	10.4	6.3	лишайник-жёлтый-на-камне	0.519	69.4	2.0	13.0	13.2	bbox	87	12.0	12.0	12.0	425,153,16,72	1981.0			
89	89	1.539	стакан-марка-красная	11.4	16.3	снег-освещённый	0.595	66.1	0.0	-2.0	2.0	bbox	88	14.0	10.0	15.0	1721,237,30,82	1949.8			
90	90	0.481	палка-древко-контроль	1.4	12.5	снег-в-тени	1.522	54.1	-9.0	-16.0	18.4	bbox	89	18.0	18.0	18.0	717,987,26,20	1938.7			
91	91	0.824	рюкзак-синий	6.4	5.5	снег-в-тени	0.820	33.3	5.0	-9.0	10.3	bbox	90	1.0	1.0	1.0	93,741,24,62	1916.0			
92	92	1.473	стакан-марка-красная	9.4	24.7	порода-охристая	1.271	25.1	19.0	6.0	19.9	bbox	91	24.0	24.0	24.0	0,1029,29,51	1914.1			
93	93	1.642	палка-ручка-пробка	12.8	10.2	порода-охристая	1.198	65.5	15.0	15.0	21.2	bbox	92	18.0	18.0	18.0	143,483,34,30	1912.3			
94	94	1.912	рюкзак-синий	14.6	16.4	порода-в-тени	0.190	22.4	-3.0	0.0	3.0	bbox	93	11.0	10.0	11.0	1537,837,33,26	1898.4			
95	95	1.210	стакан-марка-красная	5.8	27.1	порода-охристая	0.919	22.7	14.0	6.0	15.2	bbox	94	17.0	13.0	21.0	1247,507,28,28	1896.3			
96	96	0.894	рюкзак-синий	3.0	22.7	снег-в-тени	1.448	16.1	4.0	-14.0	14.6	bbox	95	7.0	7.0	8.0	73,777,20,64	1888.0			
97	97	1.153	стакан-марка-красная	8.1	15.7	порода-охристая	0.643	34.1	7.0	8.0	10.6	bbox	96	17.0	17.0	17.0	1695,193,32,28	1852.6			
98	98	1.036	стакан-марка-красная	5.0	23.1	снег-розовый	1.242	72.9	11.0	6.0	12.5	bbox	97	16.0	16.0	18.0	897,329,41,20	1817.4			
99	99	1.866	палка-ручка-пробка	14.9	4.7	снег-розовый	0.915	80.4	0.0	9.0	9.0	bbox	98	22.0	22.0	22.0	807,887,53,26	1797.2			
100	100	1.293	рюкзак-синий	10.0	8.6	порода-в-тени	0.716	30.2	2.0	-4.0	4.5	bbox	99	20.0	20.0	20.0	1897,481,23,132	1795.9			
101	101	1.883	стакан-марка-красная	7.2	46.3	снег-розовый	1.262	96.1	7.0	-5.0	8.6	bbox	100	11.0	11.0	11.0	1387,59,34,22	1771.4			
102	102	1.870	стакан-марка-красная	14.0	18.4	порода-в-тени	0.481	31.4	-3.0	1.0	3.2	bbox	101	26.0	26.0	26.0	179,0,88,35	1746.0			
103	103	5.499	предмет-оранжевый	43.9	8.2	порода-охристая	6.761	56.1	63.0	25.0	67.8	bbox	102	15.0	15.0	15.0	1329,411,38,40	1741.1			
104	104	1.884	стакан-марка-красная	14.0	19.2	порода-охристая	2.099	30.6	25.0	2.0	25.1	bbox	103	12.0	12.0	13.0	101,956,16,57	1737.2			
105	105	1.417	стакан-марка-красная	5.4	34.9	порода-охристая	1.076	14.9	9.0	6.0	10.8	bbox	104	26.0	26.0	26.0	1499,1021,22,26	1623.3			
106	106	1.683	крышка-контроль	13.5	1.9	порода-в-тени	1.519	44.3	-12.0	0.0	12.0	bbox	105	18.0	18.0	18.0	641,910,46,25	1579.9			
107	107	1.540	стакан-марка-красная	2.8	42.0	порода-в-тени	1.446	7.8	9.0	-1.0	9.1	bbox	106	26.0	26.0	26.0	1429,667,26,26	1516.0			
108	108	1.496	рюкзак-синий	10.0	22.7	порода-в-тени	0.644	16.1	2.0	-4.0	4.5	bbox	107	20.0	20.0	20.0	751,209,100,32	1508.0			
109	109	1.349	стакан-марка-красная	5.8	31.8	снег-розовый	1.773	81.6	16.0	4.0	16.5	bbox	108	16.0	14.0	16.0	1141,167,30,25	1469.0			
110	110	0.793	рюкзак-синий	6.0	7.2	снег-в-тени	0.593	31.6	1.0	-8.0	8.1	bbox	109	20.0	20.0	20.0	1903,369,17,66	1436.0			
111	111	1.251	рюкзак-синий	10.0	1.2	снег-в-тени	0.630	37.6	1.0	-4.0	4.1	bbox	110	19.0	19.0	19.0	461,593,49,80	1409.4			
112	112	1.401	стакан-марка-красная	9.1	23.1	порода-в-тени	0.562	26.7	2.0	0.0	2.0	bbox	111	24.0	23.0	26.0	1789,351,84,56	1393.8			
113	113	1.031	рюкзак-синий	8.1	6.1	снег-в-тени	0.368	44.9	2.0	-6.0	6.3	bbox	112	15.0	14.0	15.0	1883,273,18,74	1388.7			
114	114	1.578	палка-древко-контроль	5.8	39.2	снег-пересвеченный	1.185	80.8	-3.0	-12.0	12.4	bbox	113	19.0	19.0	20.0	3,147,53,44	1387.1			
115	115	1.000	рюкзак-синий	3.2	25.7	снег-в-тени	1.171	64.5	4.0	-15.0	15.5	bbox	114	2.0	2.0	3.0	175,0,4,139	1383.6			
116	116	1.606	рюкзак-синий	12.0	16.1	порода-в-тени	0.404	22.7	1.0	-2.0	2.2	bbox	115	22.0	22.0	25.0	997,101,30,16	1346.0			
117	117	5.256	предмет-оранжевый	41.7	19.6	порода-охристая	5.635	44.7	56.0	13.0	57.5	bbox	116	13.0	13.0	13.0	861,441,70,16	1341.4			
118	118	1.840	стакан-марка-красная	14.1	14.3	порода-в-тени	0.746	35.5	-3.0	3.0	4.2	bbox	117	19.0	19.0	19.0	33,353,18,80	1329.9			
119	119	3.428	стакан-марка-красная	27.2	12.2	порода-охристая	3.260	37.6	37.0	9.0	38.1	bbox	118	13.0	13.0	13.0	921,344,16,41	1326.9			
120	120	1.427	стакан-марка-красная	7.1	31.4	снег-розовый	0.376	81.2	4.0	0.0	4.0	bbox	119	16.0	16.0	16.0	1699,61,42,28	1266.5			
121	121	1.225	рюкзак-синий	7.6	21.6	снег-в-тени	0.684	60.4	4.0	-7.0	8.1	bbox	120	14.0	14.0	14.0	1826,119,29,54	1258.0			
122	122	2.066	рюкзак-синий	8.9	48.7	снег-пересвеченный	0.411	87.5	-3.0	-6.0	6.7	bbox	121	18.0	18.0	20.0	796,41,55,30	1250.4			
123	123	1.838	стакан-марка-красная	12.4	27.8	порода-в-тени	0.640	22.0	-1.0	4.0	4.1	bbox	122	12.0	12.0	12.0	231,297,14,36	1239.8			
124	124	1.167	рюкзак-синий	8.0	16.8	порода-в-тени	0.731	22.0	1.0	-6.0	6.1	bbox	123	26.0	26.0	26.0	1729,423,48,38	1201.7			
125	125	1.407	рюкзак-синий	11.2	4.5	снег-в-тени	0.657	43.3	-1.0	-3.0	3.2	bbox	124	7.0	7.0	9.0	329,871,68,10	1198.3			
126	126	1.220	рюкзак-синий	7.1	23.6	снег-в-тени	0.535	62.4	0.0	-7.0	7.0	bbox	125	24.0	24.0	25.0	565,85,72,18	1166.2			
127	127	1.603	стакан-марка-красная	11.2	22.0	порода-в-тени	0.988	27.8	1.0	6.0	6.1	bbox	126	3.0	3.0	3.0	47,235,26,21	1164.9			
128	128	2.085	стакан-марка-красная	11.2	43.3	снег-освещённый	0.592	93.1	0.0	3.0	3.0	bbox	127	13.0	13.0	13.0	1091,115,46,40	1161.9			
129	129	1.443	рюкзак-синий	10.5	16.4	порода-в-тени	0.594	22.4	2.0	-3.5	4.0	bbox	128	23.0	21.0	25.0	1079,135,66,36	1150.7			
130	130	1.833	рюкзак-синий	6.1	46.7	снег-пересвеченный	0.993	85.5	2.0	-8.0	8.2	bbox	129	21.0	21.0	26.0	1105,141,80,67	1141.7			
131	131	0.562	рюкзак-синий	4.1	6.3	снег-в-тени	0.268	45.1	0.0	-10.0	10.0	bbox	130	15.0	15.0	15.0	377,477,36,26	1138.5			
132	132	1.372	стакан-марка-красная	10.8	7.4	снег-в-тени	0.666	42.4	1.0	-3.0	3.2	bbox	131	26.0	26.0	26.0	1700,231,79,48	1125.5			
133	133	0.904	рюкзак-синий	4.1	20.8	снег-в-тени	0.550	59.6	2.0	-10.0	10.2	bbox	132	20.0	20.0	20.0	608,59,115,11	1114.0			
134	134	1.168	рюкзак-синий	8.9	9.4	снег-в-тени	1.858	48.2	5.0	-22.0	22.6	bbox	133	15.0	14.0	15.0	1670,106,7,65	1111.2			
135	135	1.446	рюкзак-синий	8.1	29.0	снег-в-тени	0.758	67.8	0.0	-6.0	6.0	bbox	134	25.0	25.0	25.0	821,45,132,15	1072.9			
136	136	1.103	рюкзак-синий	4.2	27.1	снег-в-тени	1.390	65.9	4.0	-17.0	17.5	bbox	135	11.0	11.0	11.0	1289,225,24,34	1055.5			
137	137	1.575	палка-ручка-пробка	12.5	4.7	лишайник-жёлтый-на-камне	0.902	80.4	-1.0	12.0	12.0	bbox	136	12.0	12.0	12.0	307,25,8,78	1053.3			
138	138	1.866	рюкзак-синий	8.2	43.6	снег-пересвеченный	0.607	82.4	-1.0	-6.0	6.1	bbox	137	3.0	3.0	3.0	79,629,30,19	1045.3			
139	139	1.077	рюкзак-синий	4.2	26.3	снег-в-тени	1.761	12.5	4.0	-17.0	17.5	bbox	138	20.0	20.0	20.0	99,621,6,94	972.1			
140	140	0.685	стакан-марка-красная	5.0	7.8	порода-охристая	1.834	57.6	15.0	-2.0	15.1	bbox	139	16.0	16.0	16.0	961,0,16,47	970.4			
141	141	3.841	предмет-оранжевый	29.1	34.9	порода-охристая	4.561	29.4	46.0	21.0	50.6	bbox	140	13.0	13.0	13.0	617,399,40,36	966.0			
142	142	1.405	стакан-марка-красная	7.2	30.2	порода-охристая	1.255	19.6	17.0	5.0	17.7	bbox	141	1.0	1.0	1.0	185,0,33,77	964.4			
143	143	0.730	рюкзак-синий	4.1	14.5	снег-в-тени	0.910	24.3	2.0	-10.0	10.2	bbox	142	24.0	21.0	24.0	1794,563,19,40	960.3			
144	144	1.500	стакан-марка-красная	12.0	0.4	снег-розовый	1.056	50.2	-1.0	1.0	1.4	bbox	143	23.0	23.0	23.0	594,209,71,24	946.6			
145	145	1.820	стакан-марка-красная	6.3	45.9	снег-розовый	0.836	95.7	5.0	-1.0	5.1	bbox	144	18.0	18.0	18.0	965,193,26,18	917.7			
146	146	1.552	палка-древко-бирюзовое	12.0	10.6	снег-в-тени	3.617	63.1	-23.0	-25.0	34.0	bbox	145	18.0	18.0	18.0	729,809,34,22	913.0			
147	147	1.260	стакан-марка-красная	5.0	30.6	порода-охристая	1.607	19.2	16.0	0.5	16.0	bbox	146	15.0	15.0	15.0	1503,541,57,10	909.5			
148	148	1.259	рюкзак-синий	10.0	2.4	снег-в-тени	0.553	41.2	0.0	-4.0	4.0	bbox	147	6.0	6.0	6.0	1883,769,23,16	904.5			
149	149	1.714	рюкзак-синий	6.0	43.2	снег-пересвеченный	0.936	82.0	1.0	-8.0	8.1	bbox	148	1.0	1.0	1.0	105,841,26,20	900.7			
150	150	1.261	рюкзак-синий	10.0	3.2	снег-в-тени	0.597	42.0	2.0	-4.0	4.5	bbox	149	22.0	22.0	26.0	457,273,36,44	897.7			
151	151	1.140	стакан-марка-красная	5.1	26.5	снег-розовый	0.561	76.3	6.0	0.0	6.0	bbox	150	16.0	16.0	16.0	1643,13,42,20	892.2			
152	152	1.359	стакан-марка-красная	7.8	26.5	порода-охристая	1.115	23.3	5.0	6.0	7.8	bbox	151	23.0	23.0	23.0	337,981,12,44	885.7			
153	153	0.972	рюкзак-синий	7.6	5.5	снег-в-тени	1.591	33.3	8.0	-17.0	18.8	bbox	152	23.0	22.0	24.0	1775,617,10,36	867.3			
154	154	1.668	стакан-марка-красная	13.0	10.6	порода-в-тени	1.110	39.2	-1.0	6.0	6.1	bbox	153	3.0	3.0	4.0	420,160,9,64	867.2			
155	155	1.699	стакан-марка-красная	12.5	18.4	снег-розовый	0.752	68.2	0.0	7.0	7.0	bbox	154	11.0	11.0	11.0	1243,427,26,27	848.4			
156	156	1.421	палка-древко-контроль	7.3	30.6	снег-пересвеченный	0.942	72.2	-6.0	-8.0	10.0	bbox	155	18.0	18.0	18.0	541,0,20,24	846.8			
157	157	1.235	рюкзак-синий	3.6	32.2	снег-в-тени	0.917	71.0	-1.0	-11.0	11.0	bbox	156	11.0	11.0	11.0	1276,667,19,22	843.4			
158	158	1.143	стакан-марка-красная	8.9	6.7	снег-в-тени	0.748	43.1	3.0	-3.0	4.2	bbox	157	15.0	15.0	15.0	889,317,64,20	837.9			
