track	t_best	t0	t1	bbox	score	lat	lon	alt
0	14.0	12.0	14.0	1255,230,420,275	30939.5			
1	12.0	12.0	14.0	0,217,81,196	22444.4			
2	13.0	13.0	13.0	1097,0,116,75	21797.9			
3	11.0	11.0	11.0	1459,101,133,128	21460.4			
4	18.0	18.0	18.0	621,773,122,111	20969.4			
5	1.0	1.0	1.0	139,0,684,227	20493.2			
6	13.0	13.0	13.0	743,128,148,153	19589.4			
7	16.0	15.0	16.0	1493,255,64,178	17748.7			
8	16.0	14.0	26.0	177,55,103,88	15875.1			
9	17.0	17.0	18.0	0,89,141,149	12969.2			
10	0.0	0.0	1.0	0,0,513,80	12668.2			
11	2.0	2.0	3.0	119,149,58,931	12207.6			
12	3.0	3.0	3.0	9,499,66,581	11586.5			
13	17.0	17.0	17.0	0,325,37,108	11288.5			
14	0.0	0.0	0.0	0,249,353,312	10477.1			
15	13.0	13.0	13.0	546,0,169,93	9855.5			
16	3.0	3.0	3.0	345,252,78,828	9830.9			
17	1.0	1.0	9.0	33,837,18,243	8842.2			
18	5.0	3.0	8.0	133,0,19,467	8841.3			
19	15.0	15.0	15.0	1235,261,182,148	8725.4			
20	12.0	12.0	12.0	0,919,117,54	8559.6			
21	11.0	11.0	11.0	1291,89,56,76	8259.3			
22	18.0	18.0	18.0	281,345,68,128	8165.5			
23	19.0	19.0	19.0	682,89,261,80	8053.0			
24	23.0	21.0	25.0	1609,19,311,28	7827.8			
25	10.0	10.0	10.0	505,0,292,143	7787.8			
26	13.0	13.0	13.0	612,1027,269,53	7534.3			
27	21.0	21.0	21.0	37,827,64,226	7278.6			
28	4.0	3.0	4.0	193,0,22,223	7258.9			
29	19.0	19.0	24.0	53,215,300,151	7188.7			
30	26.0	26.0	26.0	0,313,49,276	6886.0			
31	18.0	18.0	18.0	831,845,50,48	6772.0			
32	16.0	16.0	16.0	1468,427,77,68	6676.0			
33	14.0	13.0	16.0	1857,51,63,56	6656.8			
34	17.0	17.0	17.0	1081,0,218,51	6188.8			
35	13.0	13.0	13.0	727,0,95,28	5776.1			
36	16.0	14.0	16.0	819,225,116,36	5566.3			
37	13.0	13.0	16.0	689,193,74,208	5429.6			
38	13.0	2.0	14.0	1261,285,60,30	5220.6			
39	25.0	22.0	26.0	595,183,289,76	4935.0			
40	22.0	22.0	22.0	651,707,66,35	4628.8			
41	16.0	14.0	16.0	1129,237,207,20	4512.7			
42	26.0	26.0	26.0	1849,0,68,93	4449.4			
43	23.0	21.0	26.0	1189,49,216,126	4350.7			
44	19.0	18.0	19.0	311,403,48,34	4203.8			
45	25.0	21.0	25.0	603,59,208,62	4063.4			
46	26.0	21.0	26.0	1493,155,31,96	4056.1			
47	18.0	18.0	19.0	717,885,58,30	3843.9			
48	2.0	2.0	2.0	0,0,19,187	3786.2			
49	1.0	0.0	1.0	316,426,175,199	3608.3			
50	19.0	19.0	19.0	387,703,40,42	3495.6			
51	24.0	21.0	24.0	1695,0,150,21	3466.2			
52	20.0	17.0	20.0	333,572,62,31	3382.1			
53	10.0	2.0	10.0	0,817,29,48	3274.4			
54	15.0	13.0	15.0	1709,205,40,32	3243.3			
55	11.0	11.0	11.0	1639,37,56,58	3160.1			
56	0.0	0.0	0.0	393,157,174,108	3102.6			
57	2.0	2.0	3.0	565,7,64,40	3047.6			
58	26.0	26.0	26.0	1783,281,30,90	2957.5			
59	2.0	2.0	2.0	0,245,11,127	2923.3			
60	20.0	20.0	20.0	0,120,31,105	2905.8			
61	13.0	13.0	16.0	619,417,150,40	2815.4			
62	19.0	19.0	24.0	17,195,31,168	2783.2			
63	13.0	13.0	13.0	609,285,23,52	2724.2			
64	18.0	18.0	26.0	599,941,36,38	2715.4			
65	20.0	20.0	20.0	867,35,222,34	2682.8			
66	12.0	11.0	12.0	1797,313,42,39	2648.7			
67	13.0	13.0	13.0	841,34,78,31	2648.0			
68	11.0	11.0	11.0	1427,253,168,20	2644.2			
69	1.0	1.0	1.0	997,29,75,30	2536.3			
70	20.0	17.0	20.0	1259,171,56,54	2508.8			
71	14.0	14.0	14.0	625,0,52,49	2444.2			
72	18.0	18.0	18.0	211,337,38,48	2383.6			
73	20.0	20.0	20.0	87,95,48,78	2356.4			
74	24.0	21.0	25.0	595,96,48,121	2318.0			
75	8.0	5.0	8.0	211,990,138,17	2295.9			
76	20.0	20.0	20.0	103,185,12,94	2291.5			
77	25.0	17.0	25.0	1535,938,50,21	2274.9			
78	23.0	23.0	23.0	811,741,32,37	2260.3			
79	15.0	12.0	15.0	1713,0,43,18	2254.5			
