track	t_best	t0	t1	bbox	score	lat	lon	alt
0	161.0	161.0	161.0	1369,0,388,385	76123.9			
1	134.0	134.0	134.0	677,885,178,182	36644.8			
2	153.0	147.0	153.0	767,655,174,154	29827.0			
3	148.0	145.0	149.0	789,706,162,151	29354.3			
4	156.0	155.0	170.0	780,655,165,148	29250.1			
5	140.0	140.0	143.0	1078,609,151,144	26066.7			
6	154.0	154.0	154.0	678,729,159,140	25553.9			
7	144.0	144.0	144.0	987,584,162,133	24011.6			
8	138.0	135.0	139.0	797,649,142,136	22425.3			
9	119.0	110.0	120.0	0,961,123,104	22216.2			
10	130.0	130.0	132.0	573,779,144,138	21676.2			
11	131.0	131.0	131.0	611,733,136,132	19412.3			
12	113.0	112.0	128.0	495,927,154,133	19121.0			
13	158.0	158.0	158.0	665,712,130,135	19085.2			
14	129.0	129.0	132.0	573,731,122,121	18378.3			
15	106.0	104.0	114.0	707,835,134,122	17818.6			
16	111.0	105.0	111.0	0,953,87,96	16810.2			
17	114.0	111.0	116.0	543,953,144,127	15905.5			
18	218.0	216.0	218.0	0,1006,145,74	15695.6			
19	120.0	117.0	120.0	647,885,147,82	14338.1			
20	144.0	140.0	157.0	41,155,210,390	14172.4			
21	97.0	95.0	98.0	1441,150,404,349	13620.5			
22	211.0	206.0	211.0	0,1013,108,67	12306.6			
23	117.0	97.0	117.0	622,821,131,84	11708.9			
24	126.0	126.0	128.0	723,401,114,96	11692.0			
25	220.0	218.0	220.0	0,1028,132,52	11631.3			
26	158.0	155.0	159.0	117,131,226,252	11538.6			
27	210.0	205.0	210.0	0,1015,101,65	10870.5			
28	153.0	140.0	154.0	129,111,224,256	10630.4			
29	60.0	60.0	66.0	191,619,74,178	10199.2			
30	159.0	159.0	159.0	559,455,374,314	10146.9			
31	99.0	99.0	99.0	1557,66,363,184	9972.0			
32	135.0	135.0	139.0	0,197,75,273	9927.0			
33	172.0	172.0	172.0	0,275,49,156	9822.3			
34	154.0	143.0	158.0	53,807,60,94	9793.6			
35	17.0	17.0	17.0	1783,879,76,87	9708.1			
36	78.0	78.0	78.0	1830,497,90,324	9495.2			
37	138.0	138.0	157.0	0,329,103,180	9146.5			
38	133.0	133.0	133.0	419,913,103,84	9020.7			
39	118.0	118.0	118.0	865,672,120,67	8484.2			
40	157.0	148.0	160.0	1286,101,65,156	8482.6			
41	161.0	160.0	161.0	1573,449,123,154	8455.4			
42	119.0	119.0	119.0	749,799,116,58	8191.0			
43	153.0	147.0	153.0	1309,114,80,139	8103.2			
44	133.0	133.0	133.0	476,847,95,96	8059.1			
45	161.0	161.0	161.0	541,55,430,43	8058.6			
46	158.0	158.0	158.0	945,475,96,120	7973.8			
47	130.0	127.0	136.0	387,77,50,308	7966.2			
