track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
0	48.1	45.1	54.1	1058,380,126,344	363.1	8531.7	39.4815639	73.5919726	5101.6
1	53.1	53.1	57.1	516,632,86,208	220.9	7705.5	39.4815634	73.5919722	5101.6
2	41.1	40.1	44.1	904,456,98,260	274.4	7285.9	39.4815637	73.5919728	5101.6
3	38.1	37.0	38.1	1228,694,100,250	263.9	7182.6	39.4815639	73.5919728	5101.6
4	24.0	24.0	24.0	400,530,140,276	306.7	6504.9	39.4815643	73.5919724	5101.6
5	54.1	53.1	55.1	1470,518,146,258	293.7	6097.3	39.4815634	73.5919721	5101.6
6	41.1	41.1	41.1	1244,662,152,304	335.4	6013.8	39.4815637	73.5919728	5101.6
7	41.1	24.0	46.1	840,798,148,200	237.9	5649.1	39.4815637	73.5919728	5101.6
8	48.1	48.1	54.1	1234,696,112,322	335.6	5583.2	39.4815639	73.5919726	5101.6
9	41.1	40.1	41.1	848,80,224,274	349.6	4858.3	39.4815637	73.5919728	5101.6
10	38.1	38.1	38.1	1132,432,130,236	265.8	4788.1	39.4815639	73.5919728	5101.6
11	79.1	78.1	80.1	1416,794,364,90	368.7	4730.1	39.4815628	73.5919724	5101.6
12	146.2	138.2	147.2	0,212,150,122	182.8	4711.7	39.4815619	73.5919731	5101.7
13	79.1	78.1	80.1	622,942,310,112	326.4	4708.9	39.4815628	73.5919724	5101.6
14	79.1	78.1	81.1	918,552,220,112	243.1	4579.9	39.4815628	73.5919724	5101.6
15	42.1	39.1	46.1	520,422,80,284	291.9	4482.7	39.4815638	73.5919726	5101.6
16	39.1	39.1	39.1	980,912,128,168	208.1	4344.0	39.4815636	73.5919729	5101.6
17	72.1	72.1	73.1	1798,730,122,168	203.6	4283.0	39.4815628	73.5919724	5101.6
18	148.2	136.2	148.2	206,284,168,126	198.0	4281.1	39.4815621	73.5919728	5101.7
19	38.1	38.1	38.1	1492,412,66,138	149.9	4173.7	39.4815639	73.5919728	5101.6
20	103.1	101.1	119.2	570,738,136,148	198.1	4168.5	39.4815617	73.5919728	5101.6
21	157.2	154.2	187.3	678,504,70,184	192.9	4133.9	39.4815619	73.5919727	5101.7
22	39.1	39.1	39.1	1072,454,90,160	180.6	4026.3	39.4815636	73.5919729	5101.6
23	58.1	55.1	59.1	1578,564,136,146	195.2	4018.6	39.4815635	73.5919719	5101.6
24	72.1	68.1	73.1	1354,172,134,192	231.3	3994.3	39.4815628	73.5919724	5101.6
25	80.1	78.1	80.1	1008,932,300,92	310.6	3976.3	39.4815628	73.5919721	5101.6
26	50.1	47.1	54.1	604,662,44,176	175.6	3948.1	39.4815639	73.5919726	5101.6
27	51.1	42.1	52.1	1090,32,82,198	209.5	3824.8	39.4815637	73.5919725	5101.6
28	53.1	44.1	53.1	692,0,78,202	213.1	3778.0	39.4815634	73.5919722	5101.6
29	80.1	80.1	80.1	524,696,264,114	284.2	3771.5	39.4815628	73.5919721	5101.6
30	74.1	72.1	75.1	710,264,128,144	183.9	3746.7	39.4815626	73.5919726	5101.6
31	11.0	0.0	23.0	584,386,90,206	219.1	3745.3	39.4815637	73.5919740	5101.6
32	81.1	81.1	81.1	764,656,262,136	288.0	3731.0	39.4815631	73.5919720	5101.6
33	74.1	72.1	76.1	1306,858,120,132	172.9	3702.1	39.4815626	73.5919726	5101.6
34	39.1	39.1	39.1	610,866,68,146	155.9	3661.5	39.4815636	73.5919729	5101.6
35	77.1	76.1	77.1	1708,558,212,84	225.3	3634.4	39.4815629	73.5919724	5101.6
36	34.0	33.0	40.1	1004,296,72,138	152.8	3580.1	39.4815644	73.5919731	5101.6
37	75.1	72.1	75.1	1314,210,172,158	227.9	3574.6	39.4815627	73.5919724	5101.6
38	55.1	55.1	62.1	996,654,168,156	219.2	3375.0	39.4815633	73.5919720	5101.6
39	146.2	137.2	149.2	162,426,118,86	142.1	3344.5	39.4815619	73.5919731	5101.7
40	30.0	7.0	32.0	1336,522,68,124	136.9	3340.7	39.4815647	73.5919726	5101.6
41	53.1	48.1	56.1	786,680,146,280	309.5	3337.5	39.4815634	73.5919722	5101.6
42	34.0	33.0	37.0	800,648,76,284	289.3	3331.1	39.4815644	73.5919731	5101.6
43	62.1	62.1	63.1	110,0,88,96	127.4	3305.5	39.4815638	73.5919721	5101.6
44	136.2	136.2	139.2	148,518,134,146	195.3	3301.1	39.4815624	73.5919734	5101.6
45	41.1	41.1	41.1	1676,854,72,146	159.2	3292.8	39.4815637	73.5919728	5101.6
46	41.1	41.1	41.1	524,328,88,130	152.5	3291.2	39.4815637	73.5919728	5101.6
47	80.1	79.1	80.1	890,706,114,72	132.1	3259.9	39.4815628	73.5919721	5101.6
48	49.1	48.1	52.1	1000,718,108,272	290.1	3239.7	39.4815639	73.5919726	5101.6
49	136.2	136.2	141.2	1616,962,158,108	186.2	3193.7	39.4815624	73.5919734	5101.6
50	52.1	52.1	54.1	1002,650,114,284	303.4	3164.3	39.4815635	73.5919724	5101.6
51	40.1	40.1	45.1	1096,604,48,118	120.0	3098.1	39.4815636	73.5919729	5101.6
52	35.0	33.0	37.0	408,360,108,204	228.0	3057.9	39.4815643	73.5919732	5101.6
53	78.1	77.1	80.1	850,712,106,66	122.1	3033.7	39.4815630	73.5919725	5101.6
54	59.1	59.1	63.1	488,442,72,100	117.0	3028.6	39.4815639	73.5919719	5101.6
55	33.0	33.0	38.1	1074,566,76,168	180.1	3019.5	39.4815647	73.5919731	5101.6
56	77.1	77.1	77.1	680,606,216,118	242.0	3012.3	39.4815629	73.5919724	5101.6
57	58.1	56.1	58.1	1036,618,100,126	158.0	3001.3	39.4815635	73.5919719	5101.6
58	41.1	40.1	41.1	928,20,58,180	184.2	2991.8	39.4815637	73.5919728	5101.6
59	39.1	39.1	39.1	1112,58,182,254	308.5	2984.4	39.4815636	73.5919729	5101.6
60	40.1	40.1	40.1	694,758,58,118	127.9	2946.0	39.4815636	73.5919729	5101.6
61	54.1	54.1	55.1	184,160,114,266	284.4	2928.9	39.4815634	73.5919721	5101.6
62	41.1	41.1	41.1	1508,428,62,126	135.2	2922.3	39.4815637	73.5919728	5101.6
63	25.0	25.0	32.0	1760,868,70,158	169.2	2919.2	39.4815641	73.5919723	5101.6
64	24.0	24.0	24.0	1254,530,54,94	105.6	2909.2	39.4815643	73.5919724	5101.6
65	135.2	135.2	135.2	252,598,114,130	168.8	2860.5	39.4815624	73.5919734	5101.6
66	37.0	33.0	37.0	600,596,56,210	212.5	2859.2	39.4815638	73.5919730	5101.6
67	30.0	25.0	32.0	960,648,82,280	287.1	2848.4	39.4815647	73.5919726	5101.6
68	28.0	25.0	32.0	1336,114,58,120	130.6	2824.3	39.4815645	73.5919725	5101.6
69	57.1	56.1	58.1	1576,856,184,224	287.0	2821.6	39.4815633	73.5919719	5101.6
70	53.1	46.1	53.1	1250,398,50,134	137.4	2816.0	39.4815634	73.5919722	5101.6
71	59.1	59.1	59.1	1366,552,154,172	228.0	2808.6	39.4815639	73.5919719	5101.6
72	47.1	46.1	52.1	1496,802,70,174	182.9	2762.4	39.4815640	73.5919726	5101.6
73	57.1	57.1	58.1	226,388,112,156	180.8	2760.4	39.4815633	73.5919719	5101.6
74	148.2	148.2	148.2	1742,788,126,156	191.2	2709.9	39.4815621	73.5919728	5101.7
75	159.2	155.2	159.2	324,150,54,54	73.5	2702.3	39.4815615	73.5919725	5101.7
76	75.1	75.1	75.1	994,74,132,106	162.8	2660.0	39.4815627	73.5919724	5101.6
77	61.1	57.1	63.1	498,382,88,122	147.6	2641.9	39.4815639	73.5919722	5101.6
78	101.1	101.1	106.1	52,258,116,102	151.6	2633.3	39.4815618	73.5919725	5101.6
79	75.1	75.1	75.1	14,134,112,146	179.9	2600.2	39.4815627	73.5919724	5101.6
80	54.1	46.1	54.1	568,0,76,142	153.8	2569.9	39.4815634	73.5919721	5101.6
81	59.1	56.1	60.1	300,380,108,110	149.9	2568.4	39.4815639	73.5919719	5101.6
82	82.1	82.1	82.1	1624,424,210,80	221.9	2554.0	39.4815630	73.5919721	5101.6
83	157.2	155.2	162.2	594,452,50,144	148.7	2541.0	39.4815619	73.5919727	5101.7
84	146.2	146.2	147.2	1474,592,180,96	191.2	2515.1	39.4815619	73.5919731	5101.7
85	79.1	79.1	79.1	1126,970,156,50	159.1	2508.1	39.4815628	73.5919724	5101.6
86	82.1	82.1	82.1	1352,876,150,66	161.2	2502.4	39.4815630	73.5919721	5101.6
87	41.1	41.1	41.1	1412,382,44,152	154.9	2497.5	39.4815637	73.5919728	5101.6
88	82.1	82.1	82.1	1306,214,158,60	165.7	2485.8	39.4815630	73.5919721	5101.6
89	101.1	101.1	107.1	1568,632,126,102	158.0	2434.6	39.4815618	73.5919725	5101.6
90	28.0	25.0	32.0	1382,654,50,126	130.3	2429.5	39.4815645	73.5919725	5101.6
91	66.1	65.1	70.1	494,116,150,88	167.9	2428.1	39.4815635	73.5919723	5101.6
92	76.1	76.1	76.1	90,708,146,76	161.0	2421.4	39.4815628	73.5919724	5101.6
93	9.0	9.0	10.0	16,20,56,74	84.3	2404.2	39.4815641	73.5919736	5101.7
