track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
0	37.0	37.0	38.0	40,714,256,332	408.4	5142.9	39.4780130	73.5905547	5331.0
1	13.0	11.0	14.0	134,688,264,308	401.4	4728.6	39.4780126	73.5905542	5331.0
2	5.0	5.0	16.0	1226,510,170,200	259.7	4291.0	39.4780119	73.5905550	5331.0
3	17.0	17.0	18.0	158,754,194,276	331.1	3667.2	39.4780124	73.5905543	5331.0
4	38.0	38.0	38.0	242,918,162,162	224.6	3537.9	39.4780130	73.5905547	5331.0
5	13.0	11.0	13.0	72,704,188,214	280.6	3226.6	39.4780126	73.5905542	5331.0
6	31.0	30.0	31.0	398,380,160,198	250.5	3128.1	39.4780129	73.5905544	5331.0
7	1.0	0.0	4.0	1406,424,114,140	177.7	3095.5	39.4780112	73.5905549	5331.0
8	0.0	0.0	4.0	250,686,220,394	448.3	2977.6	39.4780106	73.5905551	5331.0
9	7.0	6.0	11.0	964,426,176,208	267.1	2946.3	39.4780124	73.5905549	5331.0
10	35.0	33.0	35.0	514,888,66,88	106.0	2868.9	39.4780127	73.5905548	5331.0
11	16.0	15.0	17.0	182,758,270,264	368.6	2807.9	39.4780124	73.5905541	5331.0
12	38.0	38.0	38.0	250,688,160,194	237.6	2781.0	39.4780130	73.5905547	5331.0
13	35.0	35.0	36.0	402,712,148,170	221.1	2701.1	39.4780127	73.5905548	5331.0
14	10.0	6.0	13.0	554,452,134,192	228.5	2693.5	39.4780127	73.5905544	5331.0
15	5.0	5.0	5.0	18,828,142,222	255.5	2548.2	39.4780119	73.5905550	5331.0
16	14.0	8.0	15.0	296,914,136,138	190.9	2545.6	39.4780126	73.5905541	5331.0
17	5.0	5.0	5.0	140,714,164,226	276.4	2535.2	39.4780119	73.5905550	5331.0
18	16.0	12.0	16.0	380,584,74,112	129.3	2422.9	39.4780124	73.5905541	5331.0
19	13.0	6.0	13.0	202,834,154,204	251.6	2417.4	39.4780126	73.5905542	5331.0
20	37.0	37.0	37.0	638,440,106,126	161.8	2396.0	39.4780130	73.5905547	5331.0
21	38.0	38.0	38.0	1398,20,128,164	203.9	2387.0	39.4780130	73.5905547	5331.0
22	32.0	32.0	32.0	456,882,84,160	170.4	2349.7	39.4780129	73.5905543	5331.0
23	32.0	32.0	32.0	350,286,148,208	249.7	2337.5	39.4780129	73.5905543	5331.0
24	38.0	36.0	38.0	780,484,104,122	152.1	2308.3	39.4780130	73.5905547	5331.0
25	17.0	16.0	17.0	210,588,128,208	234.6	2239.5	39.4780124	73.5905543	5331.0
26	38.0	38.0	38.0	1388,200,110,148	181.6	2216.1	39.4780130	73.5905547	5331.0
27	34.0	33.0	34.0	1512,232,174,172	241.8	2201.6	39.4780128	73.5905545	5331.0
28	37.0	37.0	37.0	1674,244,140,144	198.0	2194.9	39.4780130	73.5905547	5331.0
29	38.0	38.0	38.0	384,956,110,124	158.8	2038.8	39.4780130	73.5905547	5331.0
30	30.0	29.0	31.0	674,430,90,136	150.8	1991.5	39.4780129	73.5905545	5331.0
31	13.0	7.0	14.0	670,348,112,152	184.7	1962.2	39.4780126	73.5905542	5331.0
32	16.0	14.0	16.0	178,608,74,94	113.2	1959.1	39.4780124	73.5905541	5331.0
33	1.0	0.0	3.0	24,794,104,160	187.3	1958.7	39.4780112	73.5905549	5331.0
34	38.0	38.0	38.0	648,86,84,110	129.6	1925.4	39.4780130	73.5905547	5331.0
35	29.0	27.0	29.0	1608,140,130,162	204.9	1923.7	39.4780129	73.5905547	5331.0
36	21.0	19.0	23.0	164,800,144,122	183.6	1899.4	39.4780125	73.5905547	5331.0
37	38.0	38.0	38.0	904,62,76,84	110.5	1897.6	39.4780130	73.5905547	5331.0
38	37.0	37.0	37.0	1528,122,122,164	201.6	1875.0	39.4780130	73.5905547	5331.0
39	32.0	32.0	34.0	646,780,52,66	81.1	1841.1	39.4780129	73.5905543	5331.0
40	11.0	10.0	14.0	428,992,80,88	113.5	1802.9	39.4780126	73.5905543	5331.0
41	37.0	37.0	37.0	802,176,74,114	133.1	1800.7	39.4780130	73.5905547	5331.0
42	20.0	19.0	20.0	32,744,112,156	188.1	1799.7	39.4780125	73.5905550	5331.0
43	31.0	31.0	31.0	994,20,62,64	84.7	1740.0	39.4780129	73.5905544	5331.0
44	32.0	32.0	32.0	238,792,168,172	227.8	1725.4	39.4780129	73.5905543	5331.0
45	9.0	6.0	9.0	434,318,112,116	158.0	1713.6	39.4780128	73.5905545	5331.0
46	3.0	0.0	3.0	136,706,104,116	151.3	1677.4	39.4780115	73.5905549	5331.0
47	36.0	35.0	36.0	634,344,94,126	146.8	1642.1	39.4780129	73.5905549	5331.0
48	0.0	0.0	2.0	1454,78,144,152	203.7	1621.2	39.4780106	73.5905551	5331.0
49	32.0	32.0	32.0	570,652,102,132	156.2	1566.0	39.4780129	73.5905543	5331.0
50	17.0	17.0	17.0	0,822,132,156	201.3	1556.6	39.4780124	73.5905543	5331.0
51	30.0	30.0	31.0	912,78,64,64	87.6	1550.9	39.4780129	73.5905545	5331.0
52	11.0	10.0	11.0	132,654,150,200	244.8	1542.7	39.4780126	73.5905543	5331.0
53	17.0	17.0	17.0	568,876,92,120	146.9	1540.0	39.4780124	73.5905543	5331.0
54	5.0	5.0	5.0	200,792,122,166	203.2	1535.3	39.4780119	73.5905550	5331.0
55	5.0	5.0	5.0	212,960,72,112	128.3	1527.0	39.4780119	73.5905550	5331.0
56	0.0	0.0	3.0	40,784,88,156	175.4	1499.8	39.4780106	73.5905551	5331.0
57	9.0	6.0	9.0	844,172,100,138	166.4	1494.1	39.4780128	73.5905545	5331.0
58	32.0	32.0	32.0	356,860,110,138	162.5	1494.0	39.4780129	73.5905543	5331.0
59	5.0	5.0	5.0	1112,962,80,104	127.2	1470.0	39.4780119	73.5905550	5331.0
60	16.0	15.0	17.0	442,794,116,136	175.8	1461.4	39.4780124	73.5905541	5331.0
61	18.0	18.0	18.0	314,736,128,140	177.3	1456.9	39.4780124	73.5905544	5331.0
62	31.0	30.0	31.0	448,320,94,106	134.4	1444.5	39.4780129	73.5905544	5331.0
63	15.0	15.0	16.0	134,716,88,108	136.4	1432.9	39.4780125	73.5905540	5331.0
64	21.0	20.0	30.0	434,816,68,86	106.8	1416.3	39.4780125	73.5905547	5331.0
65	2.0	2.0	2.0	310,472,88,106	130.6	1413.4	39.4780116	73.5905548	5331.0
66	14.0	14.0	16.0	404,912,106,130	164.9	1408.6	39.4780126	73.5905541	5331.0
67	30.0	30.0	30.0	486,154,92,120	147.2	1386.5	39.4780129	73.5905545	5331.0
68	28.0	26.0	28.0	1830,44,52,64	76.8	1373.1	39.4780130	73.5905547	5331.0
69	4.0	4.0	4.0	1262,948,50,74	85.3	1361.4	39.4780120	73.5905549	5331.0
70	32.0	32.0	34.0	210,702,76,124	142.6	1344.0	39.4780129	73.5905543	5331.0
71	19.0	17.0	23.0	982,456,68,74	97.7	1330.1	39.4780124	73.5905547	5331.0
72	37.0	37.0	37.0	540,138,74,92	114.0	1329.1	39.4780130	73.5905547	5331.0
73	5.0	5.0	5.0	628,922,84,120	142.5	1320.3	39.4780119	73.5905550	5331.0
74	29.0	19.0	30.0	1264,12,74,88	112.2	1320.3	39.4780129	73.5905547	5331.0
75	7.0	6.0	7.0	604,222,96,114	133.8	1318.1	39.4780124	73.5905549	5331.0
76	33.0	33.0	36.0	86,998,74,82	106.2	1314.5	39.4780128	73.5905545	5331.0
77	5.0	5.0	5.0	1530,300,86,108	131.6	1312.1	39.4780119	73.5905550	5331.0
78	27.0	27.0	34.0	82,634,136,136	183.9	1302.3	39.4780130	73.5905549	5331.0
79	20.0	20.0	20.0	104,646,66,78	98.1	1300.6	39.4780125	73.5905550	5331.0
80	5.0	5.0	5.0	344,768,68,90	110.0	1291.4	39.4780119	73.5905550	5331.0
81	19.0	19.0	31.0	638,960,58,80	96.0	1272.9	39.4780124	73.5905547	5331.0
82	10.0	7.0	10.0	840,496,78,74	103.2	1267.1	39.4780127	73.5905544	5331.0
83	36.0	36.0	36.0	362,756,58,76	92.8	1260.9	39.4780129	73.5905549	5331.0
84	4.0	4.0	4.0	438,812,94,142	166.4	1254.2	39.4780120	73.5905549	5331.0
85	36.0	36.0	36.0	932,0,80,78	107.4	1253.8	39.4780129	73.5905549	5331.0
86	4.0	1.0	4.0	358,754,88,116	140.3	1250.1	39.4780120	73.5905549	5331.0
87	30.0	30.0	30.0	652,34,82,94	121.9	1248.2	39.4780129	73.5905545	5331.0
88	18.0	18.0	19.0	0,854,116,140	178.9	1242.6	39.4780124	73.5905544	5331.0
89	20.0	18.0	21.0	448,482,110,108	149.8	1239.7	39.4780125	73.5905550	5331.0
90	2.0	2.0	2.0	26,950,64,90	106.5	1229.1	39.4780116	73.5905548	5331.0
91	27.0	22.0	29.0	1460,202,100,100	135.5	1202.7	39.4780130	73.5905549	5331.0
92	4.0	3.0	4.0	294,670,64,90	106.3	1197.9	39.4780120	73.5905549	5331.0
93	8.0	8.0	8.0	188,886,112,156	189.2	1180.3	39.4780124	73.5905547	5331.0
94	30.0	30.0	30.0	1712,166,120,138	177.2	1172.4	39.4780129	73.5905545	5331.0
95	27.0	23.0	27.0	1564,360,70,78	102.0	1159.1	39.4780130	73.5905549	5331.0
96	37.0	37.0	37.0	384,606,106,112	148.3	1159.1	39.4780130	73.5905547	5331.0
97	4.0	2.0	4.0	358,886,64,92	108.0	1158.2	39.4780120	73.5905549	5331.0
98	19.0	18.0	19.0	162,782,88,114	137.7	1140.3	39.4780124	73.5905547	5331.0
99	6.0	6.0	6.0	1130,596,116,108	151.6	1138.2	39.4780120	73.5905550	5331.0
100	25.0	24.0	25.0	436,832,84,74	107.2	1127.2	39.4780129	73.5905550	5331.0
101	23.0	21.0	24.0	1030,162,96,90	126.6	1104.3	39.4780127	73.5905547	5331.0
102	32.0	32.0	32.0	268,586,76,88	113.1	1096.4	39.4780129	73.5905543	5331.0
103	3.0	1.0	4.0	122,932,68,98	116.4	1058.9	39.4780115	73.5905549	5331.0
104	32.0	32.0	32.0	222,962,96,118	146.1	1046.3	39.4780129	73.5905543	5331.0
105	31.0	26.0	31.0	864,806,60,92	107.1	1021.7	39.4780129	73.5905544	5331.0
106	28.0	27.0	29.0	104,708,68,94	113.0	1015.8	39.4780130	73.5905547	5331.0
107	34.0	34.0	34.0	1790,154,80,150	166.4	1008.4	39.4780128	73.5905545	5331.0
108	6.0	6.0	6.0	1260,60,92,90	125.6	995.6	39.4780120	73.5905550	5331.0
109	31.0	31.0	31.0	1600,112,76,76	101.0	989.0	39.4780129	73.5905544	5331.0
110	16.0	16.0	16.0	368,488,54,64	77.4	971.6	39.4780124	73.5905541	5331.0
111	36.0	35.0	36.0	644,694,72,88	110.8	969.8	39.4780129	73.5905549	5331.0
112	36.0	36.0	36.0	552,302,82,96	119.6	969.3	39.4780129	73.5905549	5331.0
113	23.0	23.0	23.0	1522,80,80,90	117.6	948.2	39.4780127	73.5905547	5331.0
114	35.0	35.0	35.0	310,1026,98,54	106.6	938.1	39.4780127	73.5905548	5331.0
115	1.0	1.0	1.0	828,548,58,80	93.6	903.9	39.4780112	73.5905549	5331.0
116	33.0	33.0	33.0	986,354,44,60	71.3	900.0	39.4780128	73.5905545	5331.0
117	18.0	18.0	18.0	180,830,34,96	91.8	899.9	39.4780124	73.5905544	5331.0
118	31.0	31.0	31.0	1274,0,46,66	77.6	894.3	39.4780129	73.5905544	5331.0
119	36.0	36.0	36.0	498,554,70,80	94.4	886.0	39.4780129	73.5905549	5331.0
120	34.0	34.0	34.0	1716,230,82,114	136.5	883.6	39.4780128	73.5905545	5331.0
121	34.0	34.0	34.0	1708,330,74,120	135.2	879.3	39.4780128	73.5905545	5331.0
122	33.0	33.0	33.0	20,972,56,64	75.5	866.0	39.4780128	73.5905545	5331.0
123	21.0	21.0	22.0	1398,98,62,72	92.1	818.3	39.4780125	73.5905547	5331.0
124	35.0	35.0	35.0	350,776,78,76	103.3	816.2	39.4780127	73.5905548	5331.0
125	20.0	20.0	20.0	52,956,60,84	96.6	805.5	39.4780125	73.5905550	5331.0
126	22.0	22.0	23.0	846,224,54,68	84.0	786.1	39.4780126	73.5905547	5331.0
127	33.0	33.0	33.0	1716,80,56,118	126.3	775.0	39.4780128	73.5905545	5331.0
128	21.0	21.0	21.0	50,792,46,74	84.2	772.3	39.4780125	73.5905547	5331.0
129	28.0	28.0	28.0	1364,42,70,80	103.5	748.8	39.4780130	73.5905547	5331.0
130	33.0	33.0	33.0	1396,168,72,104	122.5	702.8	39.4780128	73.5905545	5331.0
131	34.0	34.0	34.0	1782,22,84,102	121.2	690.5	39.4780128	73.5905545	5331.0
132	26.0	24.0	26.0	1512,52,52,62	78.1	675.3	39.4780129	73.5905550	5331.0
133	34.0	34.0	34.0	1562,86,66,104	120.2	659.4	39.4780128	73.5905545	5331.0
134	24.0	24.0	26.0	854,632,56,64	80.9	612.6	39.4780128	73.5905548	5331.0
135	24.0	24.0	24.0	694,818,44,60	71.6	532.3	39.4780128	73.5905548	5331.0
