track	t_best	t0	t1	bbox	score	lat	lon	alt
0	3.0	1.0	3.0	0,88,125,137	8474.9			
1	2.0	2.0	3.0	135,549,56,166	5001.7			
2	3.0	1.0	3.0	194,202,91,103	4727.1			
3	9.0	7.0	11.0	1139,0,53,43	3240.1			
4	11.0	11.0	11.0	0,1063,28,17	1276.9			
5	5.0	5.0	5.0	1563,212,62,19	1155.2			
6	5.0	5.0	5.0	1609,134,44,11	704.9			
7	1.0	1.0	1.0	699,587,23,14	668.9			
8	3.0	1.0	3.0	361,213,15,20	666.2			
9	10.0	10.0	11.0	465,1041,32,16	650.6			
10	2.0	1.0	2.0	243,667,30,26	640.9			
11	3.0	3.0	3.0	451,303,24,18	579.4			
12	3.0	3.0	3.0	290,409,23,16	560.4			
13	8.0	8.0	14.0	1803,13,20,8	438.8			
14	6.0	6.0	6.0	1103,1072,24,8	428.5			
15	3.0	3.0	3.0	403,326,22,16	382.4			
16	1.0	1.0	1.0	1153,833,16,12	368.2			
17	2.0	2.0	3.0	259,793,14,8	358.4			
18	8.0	6.0	9.0	257,787,16,12	357.3			
19	7.0	7.0	10.0	1143,0,10,14	330.1			
20	3.0	3.0	3.0	337,824,20,9	329.9			
21	7.0	4.0	10.0	1739,1001,14,20	310.0			
22	3.0	3.0	8.0	530,417,17,7	300.0			
23	3.0	2.0	3.0	645,501,12,18	298.7			
24	14.0	14.0	14.0	971,977,9,34	291.9			
25	1.0	1.0	1.0	1107,769,14,14	280.4			
26	6.0	6.0	6.0	1491,569,28,10	276.4			
27	9.0	8.0	11.0	1070,0,13,9	267.2			
28	3.0	3.0	3.0	205,131,12,20	260.4			
29	13.0	13.0	13.0	431,335,9,15	256.3			
30	3.0	3.0	3.0	569,497,12,16	242.0			
31	3.0	3.0	3.0	573,354,8,17	233.6			
32	1.0	1.0	1.0	129,33,16,6	227.6			
33	2.0	2.0	3.0	55,579,13,14	215.5			
34	14.0	14.0	14.0	479,308,9,9	211.8			
35	0.0	0.0	0.0	49,553,12,12	208.5			
36	3.0	3.0	3.0	329,297,8,8	208.0			
37	7.0	7.0	7.0	462,0,13,8	207.6			
38	7.0	7.0	7.0	1769,1061,6,12	204.4			
39	7.0	7.0	9.0	1861,975,6,12	201.5			
40	8.0	8.0	8.0	355,633,17,5	198.2			
41	7.0	7.0	7.0	1835,1067,8,13	191.3			
42	2.0	2.0	2.0	657,863,9,10	176.7			
43	11.0	11.0	11.0	1651,977,10,13	176.7			
44	8.0	7.0	9.0	1846,921,7,12	176.0			
45	11.0	11.0	11.0	1001,1033,8,7	175.5			
46	3.0	3.0	3.0	439,850,22,7	170.3			
47	8.0	7.0	10.0	1748,1067,5,13	168.1			
48	7.0	7.0	9.0	87,181,14,8	166.5			
49	14.0	14.0	14.0	1733,971,6,13	158.5			
50	6.0	6.0	6.0	425,636,8,5	153.7			
51	9.0	8.0	10.0	1115,89,10,6	152.4			
52	8.0	7.0	10.0	1045,143,14,5	152.2			
53	9.0	8.0	9.0	1845,1011,4,10	151.7			
54	11.0	11.0	11.0	913,1025,8,6	151.0			
55	14.0	14.0	14.0	286,333,9,10	147.4			
56	8.0	7.0	8.0	53,781,7,12	147.2			
57	8.0	8.0	10.0	46,878,11,9	145.6			
58	8.0	6.0	9.0	1665,929,6,8	144.0			
59	7.0	7.0	7.0	75,867,8,14	131.7			
60	11.0	11.0	11.0	201,1061,6,8	130.1			
61	8.0	7.0	9.0	1685,1053,8,8	126.7			
62	11.0	11.0	11.0	245,539,13,4	126.4			
63	11.0	11.0	11.0	1573,885,6,9	125.8			
64	14.0	14.0	14.0	1865,737,8,8	125.7			
65	3.0	3.0	3.0	579,274,8,15	123.8			
66	3.0	3.0	3.0	579,485,8,12	119.3			
67	3.0	3.0	3.0	505,225,8,8	118.1			
68	6.0	6.0	6.0	769,593,6,8	115.0			
69	6.0	6.0	6.0	1801,561,16,2	114.9			
70	7.0	7.0	10.0	1541,931,8,8	114.9			
71	6.0	6.0	6.0	97,1055,16,4	114.7			
72	8.0	8.0	8.0	1527,1037,6,12	113.5			
73	3.0	2.0	3.0	45,587,7,8	112.9			
74	6.0	6.0	6.0	933,890,12,3	111.3			
75	4.0	4.0	4.0	1889,1025,8,4	105.1			
76	1.0	1.0	1.0	597,387,12,8	104.7			
77	7.0	7.0	7.0	195,907,10,4	99.7			
78	0.0	0.0	0.0	81,0,8,3	92.9			
79	2.0	0.0	2.0	849,0,8,4	90.6			
80	9.0	8.0	10.0	967,31,10,4	89.6			
81	0.0	0.0	0.0	1393,321,4,8	87.3			
82	2.0	2.0	2.0	295,561,2,14	86.0			
83	6.0	6.0	6.0	1721,684,8,5	84.3			
84	7.0	7.0	7.0	1905,1007,8,8	81.9			
85	11.0	11.0	11.0	1843,937,4,7	80.4			
86	1.0	1.0	1.0	841,705,10,6	79.8			
87	1.0	1.0	1.0	19,13,8,6	79.4			
88	14.0	14.0	14.0	411,329,6,4	78.0			
89	11.0	11.0	11.0	1569,752,8,3	75.5			
90	14.0	14.0	14.0	1895,33,6,7	74.4			
91	14.0	14.0	14.0	1359,5,6,4	73.8			
92	14.0	14.0	14.0	1657,1049,4,7	72.9			
93	9.0	9.0	9.0	17,594,8,3	72.8			
94	14.0	14.0	14.0	1705,226,4,9	72.5			
95	10.0	10.0	10.0	103,0,5,7	68.7			
96	11.0	11.0	11.0	1409,521,8,4	67.1			
97	14.0	14.0	14.0	383,232,4,7	65.3			
98	0.0	0.0	0.0	1161,377,8,8	65.1			
99	11.0	11.0	11.0	513,1077,8,3	64.4			
100	6.0	6.0	6.0	944,1075,9,2	64.1			
101	14.0	14.0	14.0	447,205,4,6	60.9			
102	1.0	1.0	1.0	933,497,5,4	60.6			
103	10.0	10.0	10.0	1755,843,5,6	58.1			
104	6.0	6.0	6.0	1419,729,10,2	57.5			
105	10.0	10.0	10.0	849,617,8,3	57.4			
106	6.0	6.0	6.0	1121,909,8,2	56.3			
107	0.0	0.0	0.0	1818,821,7,6	54.6			
108	9.0	9.0	9.0	109,603,8,3	54.1			
109	6.0	6.0	6.0	721,689,8,2	52.5			
110	1.0	1.0	1.0	529,929,2,8	51.8			
111	10.0	10.0	10.0	33,579,8,2	50.5			
112	0.0	0.0	0.0	1535,1063,6,4	50.2			
113	2.0	2.0	2.0	497,0,8,2	50.0			
114	0.0	0.0	0.0	1857,289,8,2	49.0			
115	11.0	11.0	11.0	15,1019,7,2	48.8			
116	9.0	9.0	9.0	975,687,10,4	46.4			
117	10.0	10.0	10.0	810,757,7,2	44.6			
118	9.0	9.0	9.0	1385,724,4,5	44.1			
119	0.0	0.0	0.0	891,402,2,7	42.5			
120	0.0	0.0	0.0	225,498,2,7	42.2			
121	11.0	11.0	11.0	509,749,4,4	41.3			
122	14.0	14.0	14.0	1793,1061,4,3	40.4			
123	6.0	6.0	6.0	1627,551,6,2	39.5			
124	14.0	14.0	14.0	1823,795,2,6	38.5			
125	6.0	6.0	6.0	1345,788,8,2	37.0			
126	1.0	1.0	1.0	1186,889,6,2	35.4			
127	0.0	0.0	0.0	119,506,2,7	31.0			
128	2.0	2.0	2.0	3,74,3,3	28.2			
129	6.0	6.0	6.0	1429,541,4,2	27.6			
130	5.0	5.0	5.0	603,167,6,2	24.7			
131	5.0	5.0	5.0	813,0,4,3	24.2			
132	5.0	5.0	5.0	1727,105,2,4	23.4			
133	4.0	4.0	4.0	1543,1077,2,3	23.1			
134	12.0	12.0	12.0	1910,750,3,3	22.1			
135	4.0	4.0	4.0	593,1068,2,5	19.8			
136	5.0	5.0	5.0	683,207,5,2	18.7			
137	4.0	4.0	4.0	1537,919,4,2	17.7			
138	4.0	4.0	4.0	521,973,2,4	15.1			
