ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
72	72	2.330	стакан-марка-красная	12.2	49.4	снег-пересвеченный	0.546	99.2	-1.0	-1.0	1.4	bbox	71	6.0	6.0	6.0	97,1055,16,4	114.7			
73	73	1.547	рюкзак-синий	7.6	34.1	снег-пересвеченный	0.843	72.9	-2.0	-7.0	7.3	bbox	72	8.0	8.0	8.0	1527,1037,6,12	113.5			
74	74	1.631	стакан-марка-красная	3.2	44.3	снег-розовый	0.954	94.1	8.0	2.0	8.2	bbox	73	3.0	2.0	3.0	45,587,7,8	112.9			
75	75	1.848	стакан-марка-красная	12.0	30.0	снег-освещённый	0.036	79.8	-1.0	0.0	1.0	bbox	74	6.0	6.0	6.0	933,890,12,3	111.3			
76	76	1.109	палка-ручка-пробка	8.1	13.0	лишайник-жёлтый-на-камне	0.889	62.7	9.0	16.0	18.4	bbox	75	4.0	4.0	4.0	1889,1025,8,4	105.1			
77	77	1.141	стакан-марка-красная	7.2	19.6	порода-охристая	0.765	30.2	15.0	7.0	16.6	bbox	76	1.0	1.0	1.0	597,387,12,8	104.7			
78	78	1.743	стакан-марка-красная	12.4	22.6	снег-освещённый	0.392	72.4	-1.0	-2.0	2.2	bbox	77	7.0	7.0	7.0	195,907,10,4	99.7			
79	79	0.761	стакан-марка-красная	4.0	16.1	порода-в-тени	1.247	33.7	7.0	1.0	7.1	bbox	78	0.0	0.0	0.0	81,0,8,3	92.9			
80	80	1.089	стакан-марка-красная	8.5	6.9	порода-охристая	0.916	42.9	5.0	7.0	8.6	bbox	79	2.0	0.0	2.0	849,0,8,4	90.6			
81	81	1.745	стакан-марка-красная	12.2	23.7	корка-жёлтая-на-скале	1.176	26.1	1.0	8.0	8.1	bbox	80	9.0	8.0	10.0	967,31,10,4	89.6			
82	82	1.424	стакан-марка-красная	10.9	11.4	порода-в-тени	0.950	38.4	0.5	4.0	4.0	bbox	81	0.0	0.0	0.0	1393,321,4,8	87.3			
83	83	1.905	палка-ручка-пробка	14.4	17.3	порода-охристая	1.151	58.4	17.0	15.0	22.7	bbox	82	2.0	2.0	2.0	295,561,2,14	86.0			
84	84	1.542	стакан-марка-красная	11.0	19.2	снег-освещённый	0.439	69.0	0.0	0.0	0.0	bbox	83	6.0	6.0	6.0	1721,684,8,5	84.3			
85	85	1.826	рюкзак-синий	8.9	40.4	снег-пересвеченный	0.567	79.2	-3.0	-6.0	6.7	bbox	84	7.0	7.0	7.0	1905,1007,8,8	81.9			
86	86	2.401	стакан-марка-красная	14.0	45.9	снег-пересвеченный	0.435	95.7	-3.0	0.0	3.0	bbox	85	11.0	11.0	11.0	1843,937,4,7	80.4			
87	87	0.902	стакан-марка-красная	7.2	1.2	порода-охристая	0.838	51.0	15.0	7.0	16.6	bbox	86	1.0	1.0	1.0	841,705,10,6	79.8			
88	88	1.108	стакан-марка-красная	7.2	18.0	порода-охристая	1.267	67.8	15.0	7.0	16.6	bbox	87	1.0	1.0	1.0	19,13,8,6	79.4			
89	89	0.418	рюкзак-синий	2.0	9.4	снег-в-тени	1.203	29.4	1.0	-16.0	16.0	bbox	88	14.0	14.0	14.0	411,329,6,4	78.0			
90	90	1.842	стакан-марка-красная	11.1	33.9	снег-освещённый	0.174	83.7	0.0	-0.5	0.5	bbox	89	11.0	11.0	11.0	1569,752,8,3	75.5			
91	91	1.512	рюкзак-синий	1.0	42.2	снег-в-тени	1.478	81.0	1.0	-15.0	15.0	bbox	90	14.0	14.0	14.0	1895,33,6,7	74.4			
92	92	0.962	рюкзак-синий	5.7	18.3	снег-в-тени	0.559	57.1	-3.0	-10.0	10.4	bbox	91	14.0	14.0	14.0	1359,5,6,4	73.8			
93	93	1.132	рюкзак-синий	8.0	14.9	порода-в-тени	0.740	23.9	1.0	-6.0	6.1	bbox	92	14.0	14.0	14.0	1657,1049,4,7	72.9			
94	94	2.037	стакан-марка-красная	13.9	29.8	порода-в-тени	1.132	20.0	-1.0	8.0	8.1	bbox	93	9.0	9.0	9.0	17,594,8,3	72.8			
95	95	1.675	палка-древко-контроль	5.0	43.5	снег-пересвеченный	1.518	85.1	-3.0	-15.0	15.3	bbox	94	14.0	14.0	14.0	1705,226,4,9	72.5			
96	96	1.936	палка-ручка-пробка	13.4	27.1	корка-жёлтая-на-скале	0.516	48.6	-1.0	11.0	11.0	bbox	95	10.0	10.0	10.0	103,0,5,7	68.7			
97	97	1.767	стакан-марка-красная	13.6	13.5	корка-жёлтая-на-скале	0.856	36.3	0.0	9.0	9.0	bbox	96	11.0	11.0	11.0	1409,521,8,4	67.1			
98	98	0.468	рюкзак-синий	3.0	7.8	снег-в-тени	1.281	31.0	1.0	-17.0	17.0	bbox	97	14.0	14.0	14.0	383,232,4,7	65.3			
99	99	1.754	стакан-марка-красная	11.4	28.6	порода-в-тени	0.674	21.2	0.0	4.0	4.0	bbox	98	0.0	0.0	0.0	1161,377,8,8	65.1			
100	100	1.787	стакан-марка-красная	13.0	20.8	снег-розовый	0.673	70.6	-1.0	6.0	6.1	bbox	99	11.0	11.0	11.0	513,1077,8,3	64.4			
101	101	2.275	палка-ручка-пробка	17.9	11.8	снег-освещённый	0.941	87.5	-3.0	7.0	7.6	bbox	100	6.0	6.0	6.0	944,1075,9,2	64.1			
102	102	0.482	рюкзак-синий	1.1	12.9	снег-в-тени	1.128	25.9	0.0	-14.5	14.5	bbox	101	14.0	14.0	14.0	447,205,4,6	60.9			
103	103	1.625	стакан-марка-красная	10.8	25.5	порода-охристая	0.709	24.3	15.0	11.0	18.6	bbox	102	1.0	1.0	1.0	933,497,5,4	60.6			
104	104	1.528	стакан-марка-красная	12.2	4.3	снег-в-тени	0.912	54.1	-1.0	-1.0	1.4	bbox	103	10.0	10.0	10.0	1755,843,5,6	58.1			
105	105	2.003	стакан-марка-красная	13.1	32.4	снег-освещённый	0.148	82.2	-2.0	-0.5	2.1	bbox	104	6.0	6.0	6.0	1419,729,10,2	57.5			
106	106	1.756	стакан-марка-красная	12.1	25.1	порода-в-тени	0.923	24.7	0.0	6.0	6.0	bbox	105	10.0	10.0	10.0	849,617,8,3	57.4			
107	107	1.885	стакан-марка-красная	12.0	31.8	снег-освещённый	0.252	81.6	-1.0	2.0	2.2	bbox	106	6.0	6.0	6.0	1121,909,8,2	56.3			
108	108	1.145	стакан-марка-красная	7.1	20.4	порода-охристая	0.940	29.4	6.0	6.0	8.5	bbox	107	0.0	0.0	0.0	1818,821,7,6	54.6			
109	109	2.056	стакан-марка-красная	14.0	30.2	корка-жёлтая-на-скале	1.257	19.6	-0.5	9.0	9.0	bbox	108	9.0	9.0	9.0	109,603,8,3	54.1			
110	110	2.072	стакан-марка-красная	13.2	35.3	снег-освещённый	0.234	85.1	-2.0	-1.0	2.2	bbox	109	6.0	6.0	6.0	721,689,8,2	52.5			
111	111	1.079	стакан-марка-красная	7.6	14.1	порода-охристая	1.128	63.9	15.0	7.5	16.8	bbox	110	1.0	1.0	1.0	529,929,2,8	51.8			
112	112	2.052	стакан-марка-красная	13.9	30.6	порода-в-тени	1.133	19.2	-1.0	8.0	8.1	bbox	111	10.0	10.0	10.0	33,579,8,2	50.5			
113	113	1.015	стакан-марка-красная	5.7	20.4	порода-охристая	0.957	29.4	7.0	5.0	8.6	bbox	112	0.0	0.0	0.0	1535,1063,6,4	50.2			
114	114	0.859	стакан-марка-красная	5.8	12.7	снег-розовый	1.049	62.5	8.0	6.0	10.0	bbox	113	2.0	2.0	2.0	497,0,8,2	50.0			
115	115	1.498	стакан-марка-красная	10.3	21.4	порода-в-тени	0.734	28.4	1.0	3.5	3.6	bbox	114	0.0	0.0	0.0	1857,289,8,2	49.0			
116	116	1.889	стакан-марка-красная	12.0	32.2	снег-освещённый	0.132	82.0	-1.0	1.0	1.4	bbox	115	11.0	11.0	11.0	15,1019,7,2	48.8			
117	117	1.779	палка-ручка-пробка	10.3	34.3	корка-жёлтая-на-скале	0.322	41.4	1.0	13.5	13.5	bbox	116	9.0	9.0	9.0	975,687,10,4	46.4			
118	118	1.474	стакан-марка-красная	11.6	7.5	снег-освещённый	0.846	57.3	-0.5	-0.5	0.7	bbox	117	10.0	10.0	10.0	810,757,7,2	44.6			
119	119	1.668	палка-ручка-контроль	12.6	14.9	корка-жёлтая-на-скале	0.333	42.7	2.0	14.0	14.1	bbox	118	9.0	9.0	9.0	1385,724,4,5	44.1			
120	120	1.581	стакан-марка-красная	10.9	22.3	порода-в-тени	0.743	27.5	0.5	4.0	4.0	bbox	119	0.0	0.0	0.0	891,402,2,7	42.5			
121	121	1.759	стакан-марка-красная	12.6	21.6	порода-в-тени	0.810	28.2	-1.0	5.0	5.1	bbox	120	0.0	0.0	0.0	225,498,2,7	42.2			
122	122	2.091	стакан-марка-красная	12.4	39.4	снег-освещённый	0.391	89.2	-1.0	-2.0	2.2	bbox	121	11.0	11.0	11.0	509,749,4,4	41.3			
123	123	1.940	рюкзак-синий	12.0	34.3	порода-в-тени	0.767	4.5	2.0	-2.0	2.8	bbox	122	14.0	14.0	14.0	1793,1061,4,3	40.4			
124	124	1.443	палка-ручка-пробка	9.2	24.3	корка-жёлтая-на-скале	0.218	51.4	-1.0	16.0	16.0	bbox	123	6.0	6.0	6.0	1627,551,6,2	39.5			
125	125	0.982	рюкзак-синий	7.3	10.4	снег-в-тени	0.714	28.4	-1.0	-7.0	7.1	bbox	124	14.0	14.0	14.0	1823,795,2,6	38.5			
126	126	2.231	стакан-марка-красная	12.2	45.7	снег-пересвеченный	0.483	95.5	-1.0	-1.0	1.4	bbox	125	6.0	6.0	6.0	1345,788,8,2	37.0			
127	127	1.647	стакан-марка-красная	9.7	31.2	порода-в-тени	1.129	18.6	3.0	6.5	7.2	bbox	126	1.0	1.0	1.0	1186,889,6,2	35.4			
128	128	1.469	стакан-марка-красная	11.4	10.0	порода-в-тени	0.966	39.8	0.0	4.0	4.0	bbox	127	0.0	0.0	0.0	119,506,2,7	31.0			
129	129	1.167	стакан-марка-красная	8.1	16.5	снег-розовый	1.057	66.3	7.0	8.0	10.6	bbox	128	2.0	2.0	2.0	3,74,3,3	28.2			
130	130	1.639	палка-ручка-пробка	10.5	27.3	корка-жёлтая-на-скале	0.142	48.4	-0.5	14.0	14.0	bbox	129	6.0	6.0	6.0	1429,541,4,2	27.6			
131	131	0.140	палка-ручка-пробка	1.1	0.0	лишайник-жёлтый-на-камне	0.925	75.7	6.0	22.5	23.3	bbox	130	5.0	5.0	5.0	603,167,6,2	24.7			
132	132	0.177	палка-ручка-пробка	1.4	0.0	лишайник-жёлтый-на-камне	1.071	75.7	6.0	24.0	24.7	bbox	131	5.0	5.0	5.0	813,0,4,3	24.2			
133	133	0.460	палка-ручка-пробка	2.9	7.9	лишайник-жёлтый-на-камне	0.718	67.8	6.5	20.5	21.5	bbox	132	5.0	5.0	5.0	1727,105,2,4	23.4			
134	134	1.052	палка-ручка-пробка	7.6	12.6	лишайник-жёлтый-на-камне	0.765	63.1	8.0	16.0	17.9	bbox	133	4.0	4.0	4.0	1543,1077,2,3	23.1			
135	135	1.522	стакан-марка-красная	12.0	6.3	корка-жёлтая-на-скале	0.805	43.5	2.0	9.0	9.2	bbox	134	12.0	12.0	12.0	1910,750,3,3	22.1			
136	136	1.320	палка-ручка-пробка	9.8	13.3	лишайник-жёлтый-на-камне	0.959	62.4	9.0	14.0	16.6	bbox	135	4.0	4.0	4.0	593,1068,2,5	19.8			
137	137	0.280	палка-ручка-пробка	2.2	0.0	лишайник-жёлтый-на-камне	0.795	75.7	6.0	21.0	21.8	bbox	136	5.0	5.0	5.0	683,207,5,2	18.7			
138	138	1.242	палка-ручка-пробка	9.2	13.3	лишайник-жёлтый-на-камне	0.977	62.4	9.5	15.0	17.8	bbox	137	4.0	4.0	4.0	1537,919,4,2	17.7			
139	139	1.345	палка-ручка-пробка	10.1	13.3	порода-охристая	0.953	62.4	9.5	14.0	16.9	bbox	138	4.0	4.0	4.0	521,973,2,4	15.1			
