track	t_best	t0	t1	bbox	score	lat	lon	alt
0	192.3	192.3	192.3	81,961,85,119	6039.8	39.4766670	73.5899410	5434.3
1	194.3	193.3	194.3	278,929,43,140	5404.2	39.4766668	73.5899414	5434.4
2	94.1	93.1	94.1	622,0,109,28	3653.0	39.4766751	73.5899445	5434.4
3	176.3	175.2	179.3	744,373,47,37	3327.0	39.4766676	73.5899398	5434.3
4	45.1	45.1	47.1	34,195,29,36	3283.9	39.4766649	73.5899437	5434.5
5	187.3	179.3	187.3	897,137,54,40	2569.6	39.4766677	73.5899402	5434.3
6	59.1	54.1	62.1	618,777,31,40	2451.2	39.4766683	73.5899445	5434.5
7	166.2	166.2	166.2	1445,883,28,62	2426.7	39.4766683	73.5899422	5434.3
8	186.3	176.3	186.3	1147,0,36,63	2337.0	39.4766679	73.5899400	5434.3
9	190.3	190.3	191.3	617,744,22,67	2335.1	39.4766672	73.5899404	5434.4
10	173.2	168.2	179.3	747,669,38,37	2312.4	39.4766679	73.5899410	5434.3
11	171.2	168.2	175.2	754,699,54,43	2249.2	39.4766683	73.5899413	5434.3
12	48.1	47.1	51.1	962,369,31,24	1982.3	39.4766644	73.5899430	5434.5
13	93.1	86.1	93.1	45,0,45,52	1895.1	39.4766749	73.5899448	5434.4
14	184.3	177.3	186.3	1005,367,50,27	1889.4	39.4766682	73.5899397	5434.3
15	188.3	188.3	188.3	965,41,46,29	1834.7	39.4766672	73.5899403	5434.3
16	169.2	167.2	169.2	1255,567,18,58	1779.9	39.4766683	73.5899415	5434.4
17	151.2	149.2	152.2	1778,12,43,37	1743.2	39.4766724	73.5899430	5434.3
18	183.3	179.3	183.3	1002,432,47,35	1702.4	39.4766682	73.5899398	5434.3
19	179.3	179.3	188.3	601,1005,38,24	1667.8	39.4766679	73.5899398	5434.4
20	184.3	179.3	187.3	1016,497,35,70	1622.2	39.4766682	73.5899397	5434.3
21	208.3	208.3	208.3	949,383,34,34	1598.1	39.4766699	73.5899399	5434.3
22	213.3	213.3	217.3	1167,252,18,53	1572.4	39.4766704	73.5899418	5434.3
23	93.1	91.1	93.1	865,8,32,21	1557.7	39.4766749	73.5899448	5434.4
24	213.3	213.3	213.3	1035,545,26,50	1493.6	39.4766704	73.5899418	5434.3
25	196.3	196.3	198.3	914,437,39,44	1487.7	39.4766669	73.5899414	5434.3
26	166.2	164.2	166.2	897,167,48,26	1473.3	39.4766683	73.5899422	5434.3
27	183.3	180.3	189.3	1034,613,29,30	1431.8	39.4766682	73.5899398	5434.3
28	49.1	45.1	50.1	787,355,30,20	1393.7	39.4766644	73.5899428	5434.5
29	47.1	47.1	50.1	409,217,42,19	1371.5	39.4766644	73.5899433	5434.5
30	213.3	212.3	213.3	932,511,29,22	1322.8	39.4766704	73.5899418	5434.3
31	52.1	51.1	52.1	337,512,16,38	1315.2	39.4766655	73.5899426	5434.5
32	152.2	145.2	152.2	1797,37,32,22	1267.5	39.4766721	73.5899431	5434.4
33	29.0	22.0	31.0	1569,0,32,17	1218.1	39.4766602	73.5899441	5434.4
34	190.3	190.3	191.3	516,895,13,46	1202.8	39.4766672	73.5899404	5434.4
35	197.3	196.3	197.3	873,337,36,32	1185.0	39.4766670	73.5899414	5434.4
36	217.3	217.3	217.3	0,366,33,27	1182.3	39.4766708	73.5899416	5434.3
37	169.2	169.2	169.2	1111,887,24,47	1169.5	39.4766683	73.5899415	5434.4
38	169.2	167.2	169.2	1116,720,27,33	1158.7	39.4766683	73.5899415	5434.4
39	173.2	164.2	178.3	1033,563,32,18	1135.1	39.4766679	73.5899410	5434.3
40	150.2	144.2	150.2	1863,9,42,22	1108.0	39.4766727	73.5899428	5434.3
41	47.1	45.1	50.1	1011,1045,14,35	1087.5	39.4766644	73.5899433	5434.5
