ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
80	80	1.445	стакан-марка-красная	11.4	6.7	снег-в-тени	0.811	56.5	0.0	-2.0	2.0	bbox	79	97.0	93.0	98.0	607,159,28,24	1022.3			
81	81	1.726	рюкзак-синий	12.0	23.9	порода-в-тени	0.441	14.9	1.0	-2.0	2.2	bbox	80	114.0	114.0	114.0	1347,851,22,27	978.9			
82	82	1.326	рюкзак-синий	7.1	27.7	снег-в-тени	0.678	66.5	0.0	-7.0	7.0	bbox	81	25.0	25.0	26.0	982,961,16,32	967.0			
83	83	1.789	стакан-марка-красная	12.0	27.1	порода-в-тени	0.196	22.7	-1.0	0.0	1.0	bbox	82	49.0	49.0	49.0	1401,971,22,20	963.7			
84	84	0.990	рюкзак-синий	6.3	16.7	снег-в-тени	1.570	55.5	3.0	-20.0	20.2	bbox	83	119.0	119.0	120.0	1914,53,6,110	957.1			
85	85	1.516	стакан-марка-красная	11.2	16.5	порода-в-тени	0.525	33.3	0.0	-1.0	1.0	bbox	84	48.0	43.0	48.0	1809,579,16,30	942.0			
86	86	0.956	стакан-марка-красная	7.1	10.2	порода-охристая	0.885	39.6	16.0	6.0	17.1	bbox	85	1.0	1.0	1.0	1377,1001,18,24	937.3			
87	87	0.700	рюкзак-синий	4.0	13.7	снег-в-тени	0.858	25.1	1.0	-10.0	10.0	bbox	86	38.0	34.0	38.0	610,347,15,34	937.2			
88	88	1.276	стакан-марка-красная	10.2	1.4	снег-в-тени	0.892	51.2	1.0	-1.0	1.4	bbox	87	6.0	4.0	6.0	1369,365,28,16	926.5			
89	89	1.589	стакан-марка-красная	12.2	12.9	порода-в-тени	0.601	36.9	-1.0	-1.0	1.4	bbox	88	136.0	136.0	136.0	1881,355,39,14	923.2			
90	90	0.905	рюкзак-синий	6.1	13.7	снег-в-тени	0.170	52.5	0.0	-8.0	8.0	bbox	89	58.0	58.0	58.0	1545,1023,51,32	910.5			
91	91	1.303	рюкзак-синий	6.0	29.8	снег-в-тени	0.754	68.6	1.0	-8.0	8.1	bbox	90	3.0	3.0	3.0	1361,45,36,18	900.0			
92	92	0.641	рюкзак-синий	5.1	1.9	снег-в-тени	0.410	36.9	0.0	-9.0	9.0	bbox	91	57.0	57.0	57.0	1817,97,12,104	899.5			
93	93	1.061	стакан-марка-красная	7.2	15.7	порода-охристая	0.723	34.1	15.0	7.0	16.6	bbox	92	2.0	2.0	2.0	1260,627,23,20	899.3			
94	94	0.528	рюкзак-синий	3.2	9.8	снег-в-тени	0.768	29.0	0.0	-11.0	11.0	bbox	93	98.0	98.0	98.0	1809,669,10,88	899.2			
95	95	1.366	стакан-марка-красная	10.8	6.5	снег-в-тени	0.657	43.3	1.0	-3.0	3.2	bbox	94	59.0	59.0	59.0	1889,31,22,46	899.0			
96	96	1.299	стакан-марка-красная	7.1	26.7	порода-охристая	0.673	23.1	12.0	8.0	14.4	bbox	95	1.0	1.0	5.0	1459,613,40,16	896.1			
97	97	1.464	стакан-марка-красная	11.4	9.4	порода-в-тени	0.767	40.4	0.0	-2.0	2.0	bbox	96	53.0	53.0	53.0	631,309,24,24	891.2			
98	98	1.535	рюкзак-синий	7.0	35.3	снег-освещённый	0.941	74.1	1.0	-7.0	7.1	bbox	97	32.0	32.0	32.0	1480,348,21,23	882.8			
99	99	0.294	рюкзак-синий	2.2	2.5	снег-в-тени	1.081	36.3	0.0	-16.0	16.0	bbox	98	56.0	51.0	57.0	1825,438,8,93	874.5			
100	100	1.445	рюкзак-синий	11.0	12.0	снег-в-тени	0.634	50.8	0.0	-3.0	3.0	bbox	99	75.0	74.0	75.0	345,93,28,16	863.9			
101	101	1.305	стакан-марка-красная	10.4	0.4	снег-в-тени	0.765	50.2	1.0	-2.0	2.2	bbox	100	121.0	121.0	121.0	489,939,27,18	859.5			
102	102	1.412	рюкзак-синий	7.3	30.2	снег-в-тени	0.855	69.0	3.0	-7.0	7.6	bbox	101	68.0	68.0	68.0	573,1028,28,21	850.9			
103	103	1.365	стакан-марка-красная	10.8	6.3	снег-в-тени	0.703	56.1	1.0	-3.0	3.2	bbox	102	54.0	54.0	54.0	330,297,23,28	849.5			
104	104	1.389	стакан-марка-красная	10.7	10.6	порода-в-тени	0.741	39.2	0.5	-1.0	1.1	bbox	103	53.0	53.0	55.0	551,239,32,18	839.5			
105	105	0.398	рюкзак-синий	3.2	1.2	снег-в-тени	0.467	40.0	0.0	-11.0	11.0	bbox	104	0.0	0.0	0.0	117,327,34,33	829.4			
106	106	1.635	стакан-марка-красная	11.0	24.5	снег-освещённый	0.263	74.3	0.0	0.0	0.0	bbox	105	2.0	2.0	2.0	1304,579,17,16	823.8			
107	107	1.567	стакан-марка-красная	11.7	15.7	снег-освещённый	0.675	65.5	0.0	-3.0	3.0	bbox	106	51.0	51.0	51.0	1533,975,12,38	816.6			
108	108	0.910	рюкзак-синий	4.1	21.0	снег-в-тени	0.556	59.8	2.0	-10.0	10.2	bbox	107	3.0	3.0	3.0	1715,25,66,12	798.3			
109	109	0.470	рюкзак-синий	2.2	10.6	снег-в-тени	0.859	28.2	0.0	-12.0	12.0	bbox	108	97.0	97.0	98.0	1816,690,11,95	779.5			
110	110	1.716	рюкзак-синий	7.1	41.2	снег-освещённый	0.952	80.0	2.0	-7.0	7.3	bbox	109	105.0	103.0	106.0	1809,322,20,31	778.6			
111	111	1.259	рюкзак-синий	5.0	30.6	снег-в-тени	1.552	69.4	4.0	-18.0	18.4	bbox	110	28.0	28.0	28.0	1345,0,48,13	776.8			
112	112	0.875	рюкзак-синий	7.0	0.8	снег-в-тени	0.391	38.0	1.0	-7.0	7.1	bbox	111	120.0	119.0	120.0	1601,845,18,48	756.4			
113	113	0.868	рюкзак-синий	3.6	20.8	снег-в-тени	1.592	18.0	3.0	-17.0	17.3	bbox	112	45.0	45.0	45.0	1661,177,8,48	745.5			
114	114	3.279	предмет-оранжевый	25.5	21.6	порода-охристая	4.275	42.7	43.0	23.0	48.8	bbox	113	2.0	2.0	2.0	1797,770,16,23	737.4			
115	115	1.372	рюкзак-синий	8.0	26.3	снег-в-тени	0.678	65.1	1.0	-6.0	6.1	bbox	114	32.0	31.0	33.0	610,422,15,39	730.1			
116	116	1.163	рюкзак-синий	3.2	30.6	снег-в-тени	0.858	69.4	0.0	-11.0	11.0	bbox	115	136.0	136.0	136.0	0,329,13,49	726.0			
117	117	1.657	стакан-марка-красная	13.2	5.9	порода-в-тени	0.840	43.9	-2.0	-1.0	2.2	bbox	116	80.0	80.0	80.0	1901,0,8,39	707.8			
118	118	1.441	стакан-марка-красная	11.2	9.8	снег-освещённый	0.777	59.6	0.0	-1.0	1.0	bbox	117	48.0	48.0	48.0	147,145,14,28	702.6			
119	119	1.828	стакан-марка-красная	12.6	25.7	порода-в-тени	0.772	24.1	-1.0	5.0	5.1	bbox	118	1.0	1.0	5.0	1505,33,13,30	700.6			
120	120	0.920	рюкзак-синий	7.2	5.1	снег-в-тени	1.532	43.9	7.0	-18.0	19.3	bbox	119	70.0	70.0	70.0	17,711,8,34	689.1			
121	121	1.495	рюкзак-синий	11.0	16.1	порода-в-тени	0.363	22.7	0.0	-3.0	3.0	bbox	120	44.0	43.0	44.0	1857,75,16,18	680.4			
122	122	2.041	стакан-марка-красная	12.1	38.4	снег-пересвеченный	0.522	88.2	0.0	-4.0	4.0	bbox	121	79.0	79.0	79.0	1572,47,12,27	680.4			
123	123	1.730	рюкзак-синий	13.3	12.9	порода-в-тени	0.196	25.9	-2.0	-1.0	2.2	bbox	122	29.0	29.0	29.0	1467,37,40,8	665.1			
124	124	1.957	стакан-марка-красная	11.0	38.8	порода-в-тени	0.437	11.0	0.0	0.0	0.0	bbox	123	10.0	10.0	10.0	1889,1043,31,10	657.5			
125	125	1.814	стакан-марка-красная	11.0	32.9	порода-в-тени	0.307	16.9	0.0	0.0	0.0	bbox	124	98.0	97.0	98.0	1895,1005,25,28	656.4			
126	126	1.125	рюкзак-синий	4.1	28.0	порода-в-тени	1.278	10.8	2.0	-10.0	10.2	bbox	125	3.0	3.0	3.0	1653,683,16,36	654.7			
127	127	1.334	стакан-марка-красная	10.2	11.0	порода-в-тени	0.757	38.8	1.0	-1.0	1.4	bbox	126	75.0	75.0	75.0	507,717,24,22	654.5			
128	128	0.877	рюкзак-синий	5.0	17.2	снег-в-тени	0.953	21.6	1.0	-9.0	9.1	bbox	127	26.0	26.0	26.0	20,696,20,32	652.1			
129	129	1.455	стакан-марка-красная	11.2	11.4	порода-в-тени	0.691	38.4	0.0	-1.0	1.0	bbox	128	48.0	48.0	48.0	45,17,14,32	646.5			
130	130	1.480	стакан-марка-красная	11.4	11.2	порода-в-тени	0.708	38.6	0.0	-2.0	2.0	bbox	129	78.0	74.0	78.0	649,263,22,20	645.2			
131	131	1.212	рюкзак-синий	8.0	19.2	порода-в-тени	0.729	19.6	1.0	-6.0	6.1	bbox	130	9.0	9.0	9.0	129,777,16,23	643.6			
132	132	0.675	рюкзак-синий	5.4	1.2	снег-в-тени	1.281	40.0	6.0	-16.0	17.1	bbox	131	70.0	69.0	70.0	89,682,12,31	643.6			
133	133	1.887	рюкзак-синий	7.1	46.7	снег-пересвеченный	0.730	85.5	0.0	-7.0	7.0	bbox	132	124.0	124.0	124.0	126,1050,21,25	643.5			
134	134	1.770	стакан-марка-красная	10.0	34.9	порода-в-тени	0.441	14.9	1.0	0.0	1.0	bbox	133	43.0	43.0	47.0	1652,1056,33,24	635.2			
135	135	0.889	рюкзак-синий	6.1	12.9	снег-в-тени	0.783	25.9	0.0	-8.0	8.0	bbox	134	108.0	108.0	110.0	726,857,14,24	628.7			
136	136	1.008	рюкзак-синий	8.0	3.6	снег-в-тени	0.341	42.4	1.0	-6.0	6.1	bbox	135	119.0	119.0	119.0	1764,465,13,29	626.6			
137	137	1.825	рюкзак-синий	12.6	25.5	снег-освещённый	0.687	64.3	-3.0	-2.0	3.6	bbox	136	28.0	28.0	28.0	0,63,33,16	624.4			
138	138	3.297	предмет-оранжевый	25.1	28.6	порода-охристая	4.319	35.7	43.0	24.0	49.2	bbox	137	0.0	0.0	0.0	1265,725,23,41	610.1			
139	139	1.826	рюкзак-синий	8.0	42.8	снег-освещённый	0.791	81.6	1.0	-6.0	6.1	bbox	138	49.0	47.0	54.0	1505,97,15,16	607.2			
140	140	1.563	стакан-марка-красная	11.2	19.6	порода-в-тени	0.430	30.2	0.0	-1.0	1.0	bbox	139	78.0	78.0	78.0	583,321,18,14	604.1			
141	141	1.959	стакан-марка-красная	11.4	37.7	снег-освещённый	0.367	87.5	0.0	-2.0	2.0	bbox	140	71.0	71.0	71.0	1873,128,26,25	603.7			
142	142	1.548	стакан-марка-красная	11.0	19.6	порода-в-тени	0.448	30.2	0.0	0.0	0.0	bbox	141	52.0	51.0	52.0	1107,67,27,10	602.4			
143	143	0.628	рюкзак-синий	3.0	14.1	снег-в-тени	0.915	24.7	1.0	-11.0	11.0	bbox	142	17.0	17.0	17.0	948,55,16,15	601.6			
144	144	1.220	рюкзак-синий	8.1	19.2	снег-в-тени	0.443	58.0	0.0	-6.0	6.0	bbox	143	114.0	114.0	114.0	1269,0,40,15	599.6			
145	145	0.786	рюкзак-синий	3.6	18.0	снег-в-тени	1.477	20.8	4.0	-16.0	16.5	bbox	144	8.0	8.0	8.0	293,381,12,36	595.8			
146	146	1.066	рюкзак-синий	5.4	23.2	снег-в-тени	0.642	62.0	3.0	-9.0	9.5	bbox	145	62.0	62.0	62.0	1840,1065,17,15	595.6			
147	147	0.587	рюкзак-синий	2.0	14.9	снег-в-тени	1.143	23.9	-1.0	-14.0	14.0	bbox	146	98.0	97.0	98.0	1801,8,4,45	594.2			
148	148	1.729	стакан-марка-красная	13.3	12.7	снег-освещённый	0.709	62.5	-2.0	-2.0	2.8	bbox	147	120.0	118.0	120.0	669,301,74,4	592.7			
149	149	1.833	рюкзак-синий	13.0	23.5	порода-в-тени	0.309	15.3	0.0	-1.0	1.0	bbox	148	136.0	136.0	136.0	1633,1042,40,25	582.2			
150	150	0.625	рюкзак-синий	4.5	7.8	снег-в-тени	0.663	31.0	-1.0	-10.0	10.0	bbox	149	112.0	112.0	112.0	113,178,16,13	581.9			
151	151	2.081	стакан-марка-красная	11.7	41.6	снег-пересвеченный	0.674	91.4	1.0	-5.0	5.1	bbox	150	112.0	112.0	112.0	1835,21,17,17	581.2			
152	152	1.589	стакан-марка-красная	11.2	21.2	порода-в-тени	0.386	28.6	0.0	-1.0	1.0	bbox	151	51.0	51.0	52.0	1231,50,15,19	563.0			
153	153	0.915	рюкзак-синий	7.0	7.5	снег-в-тени	0.185	46.3	1.0	-7.0	7.1	bbox	152	109.0	109.0	109.0	913,938,40,31	561.1			
154	154	1.308	рюкзак-синий	3.2	34.9	снег-в-тени	0.999	73.7	0.0	-11.0	11.0	bbox	153	44.0	44.0	45.0	1611,865,9,38	545.1			
155	155	1.679	стакан-марка-красная	10.2	30.6	порода-в-тени	0.377	19.2	1.0	-1.0	1.4	bbox	154	76.0	76.0	76.0	1817,785,8,36	540.4			
156	156	0.887	рюкзак-синий	5.0	17.6	снег-в-тени	0.967	21.2	1.0	-9.0	9.1	bbox	155	15.0	15.0	15.0	1297,0,23,14	535.6			
157	157	0.871	рюкзак-синий	6.7	6.6	снег-в-тени	1.531	32.2	7.0	-17.0	18.4	bbox	156	69.0	69.0	69.0	39,969,8,24	531.7			
158	158	1.677	стакан-марка-красная	11.0	26.7	порода-в-тени	0.296	23.1	0.0	0.0	0.0	bbox	157	136.0	136.0	136.0	1805,1060,24,20	531.6			
159	159	1.273	рюкзак-синий	6.1	28.6	порода-в-тени	0.980	10.2	0.0	-8.0	8.0	bbox	158	43.0	43.0	43.0	1818,61,23,21	528.1			
