ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
73	73	0.768	рюкзак-синий	6.1	3.1	снег-в-тени	1.159	35.7	7.0	-13.0	14.8	bbox	72	6.0	6.0	6.0	1057,501,16,6	272.6	39.4800356	73.5932100	5177.9
74	74	1.245	рюкзак-синий	4.0	31.9	снег-в-тени	1.758	6.9	5.0	-14.0	14.9	bbox	73	3.0	3.0	3.0	747,179,6,14	269.8	39.4800354	73.5932102	5177.9
75	75	2.592	палка-древко-контроль	20.6	7.8	снег-в-тени	3.396	49.4	-3.0	-35.0	35.1	bbox	74	10.0	10.0	11.0	1137,49,30,8	269.6	39.4800367	73.5932099	5177.9
76	76	1.154	палка-ручка-пробка	8.9	8.1	лишайник-жёлтый-на-камне	0.290	67.6	1.0	15.0	15.0	bbox	75	0.0	0.0	0.0	1323,561,9,14	264.6	39.4800359	73.5932100	5177.9
77	77	1.506	рюкзак-синий	12.0	1.6	снег-в-тени	2.266	40.4	0.0	-26.0	26.0	bbox	76	5.0	5.0	5.0	65,449,6,14	261.6	39.4800355	73.5932102	5177.9
78	78	1.501	палка-ручка-пробка	8.9	28.1	корка-жёлтая-на-скале	0.125	47.6	1.0	15.0	15.0	bbox	77	9.0	9.0	9.0	1299,313,23,16	261.1	39.4800364	73.5932099	5177.9
79	79	1.556	палка-древко-контроль	11.7	15.3	снег-в-тени	2.164	56.9	-2.0	-25.0	25.1	bbox	78	6.0	6.0	6.0	157,521,4,24	258.6	39.4800356	73.5932100	5177.9
80	80	0.903	рюкзак-синий	6.3	12.6	снег-в-тени	1.465	51.4	-2.0	-19.5	19.6	bbox	79	9.0	9.0	12.0	1797,337,14,16	257.5	39.4800364	73.5932099	5177.9
81	81	1.247	палка-ручка-пробка	9.4	11.4	лишайник-жёлтый-на-камне	0.356	64.3	0.0	15.0	15.0	bbox	80	4.0	4.0	4.0	1545,377,14,12	255.0	39.4800356	73.5932104	5177.9
82	82	1.040	рюкзак-синий	5.4	22.2	снег-в-тени	0.503	61.0	-1.0	-9.0	9.1	bbox	81	1.0	1.0	1.0	949,894,20,11	248.0	39.4800346	73.5932096	5177.9
83	83	1.088	палка-ручка-пробка	7.2	17.1	лишайник-жёлтый-на-камне	0.275	58.6	1.0	17.0	17.0	bbox	82	13.0	11.0	13.0	1473,551,12,9	245.8	39.4800380	73.5932095	5177.9
84	84	1.550	рюкзак-синий	6.7	36.5	снег-пересвеченный	0.867	75.3	-2.0	-8.0	8.2	bbox	83	3.0	3.0	3.0	1647,0,18,5	245.2	39.4800354	73.5932102	5177.9
85	85	0.834	рюкзак-синий	5.9	11.2	снег-в-тени	1.445	50.0	-1.0	-19.5	19.5	bbox	84	12.0	9.0	13.0	1059,49,26,8	243.1	39.4800378	73.5932096	5177.9
86	86	1.615	стакан-марка-красная	12.7	7.8	корка-жёлтая-на-скале	0.759	57.6	2.0	10.0	10.2	bbox	85	5.0	5.0	5.0	485,785,10,8	236.3	39.4800355	73.5932102	5177.9
87	87	1.406	палка-ручка-пробка	10.0	18.1	корка-жёлтая-на-скале	0.572	57.6	-3.0	17.0	17.3	bbox	86	9.0	9.0	9.0	1519,506,10,7	228.8	39.4800364	73.5932099	5177.9
88	88	0.746	рюкзак-синий	5.7	6.6	снег-в-тени	1.420	32.2	-3.0	-18.0	18.2	bbox	87	11.0	9.0	11.0	57,84,16,11	228.6	39.4800372	73.5932097	5177.9
89	89	1.389	палка-ручка-пробка	10.3	14.9	корка-жёлтая-на-скале	0.573	60.8	-2.5	16.0	16.2	bbox	88	5.0	5.0	8.0	677,785,8,8	227.7	39.4800355	73.5932102	5177.9
90	90	1.356	палка-ручка-пробка	10.0	14.7	лишайник-жёлтый-на-камне	0.479	61.0	-1.0	15.0	15.0	bbox	89	12.0	12.0	12.0	965,1073,12,7	223.2	39.4800378	73.5932096	5177.9
91	91	1.763	палка-древко-контроль	13.9	7.8	снег-в-тени	2.529	49.4	-3.0	-28.0	28.2	bbox	90	8.0	8.0	8.0	1495,129,18,8	219.9	39.4800359	73.5932100	5177.9
92	92	0.959	палка-ручка-пробка	7.6	3.2	лишайник-жёлтый-на-камне	0.281	72.5	2.0	16.0	16.1	bbox	91	11.0	10.0	11.0	1297,221,8,10	219.2	39.4800372	73.5932097	5177.9
93	93	1.382	палка-ручка-пробка	8.6	24.3	корка-жёлтая-на-скале	0.179	51.4	0.0	16.0	16.0	bbox	92	10.0	10.0	10.0	1489,1035,10,8	216.7	39.4800367	73.5932099	5177.9
94	94	0.677	рюкзак-синий	2.2	17.3	снег-в-тени	1.043	56.1	0.0	-16.0	16.0	bbox	93	9.0	9.0	9.0	97,593,10,11	216.5	39.4800364	73.5932099	5177.9
95	95	1.334	палка-ручка-пробка	9.2	18.8	корка-жёлтая-на-скале	0.369	56.9	-1.0	16.0	16.0	bbox	94	4.0	4.0	4.0	929,353,8,12	215.5	39.4800356	73.5932104	5177.9
96	96	0.923	рюкзак-синий	6.3	13.4	снег-в-тени	0.200	52.2	-1.0	-8.0	8.1	bbox	95	0.0	0.0	0.0	1187,857,9,16	212.9	39.4800359	73.5932100	5177.9
97	97	1.802	палка-ручка-контроль	13.0	21.5	корка-жёлтая-на-скале	0.437	36.1	-1.0	15.0	15.0	bbox	96	4.0	4.0	4.0	264,114,5,15	211.8	39.4800356	73.5932104	5177.9
98	98	1.396	палка-древко-контроль	9.8	18.4	снег-в-тени	2.107	60.0	-4.0	-24.0	24.3	bbox	97	6.0	6.0	6.0	117,1057,12,12	209.9	39.4800356	73.5932100	5177.9
99	99	1.497	рюкзак-синий	8.5	29.4	снег-в-тени	2.279	9.4	4.0	-22.0	22.4	bbox	98	13.0	9.0	13.0	121,985,12,9	208.6	39.4800380	73.5932095	5177.9
100	100	1.124	палка-древко-контроль	8.2	12.9	снег-в-тени	1.745	54.5	-3.0	-21.5	21.7	bbox	99	7.0	7.0	7.0	345,1057,8,12	208.4	39.4800357	73.5932099	5177.9
101	101	1.406	рюкзак-синий	5.5	34.3	снег-в-тени	0.916	73.1	1.0	-8.5	8.6	bbox	100	4.0	4.0	4.0	78,1031,11,14	208.3	39.4800356	73.5932104	5177.9
102	102	1.105	палка-ручка-пробка	7.6	15.7	лишайник-жёлтый-на-камне	0.233	60.0	2.0	16.0	16.1	bbox	101	0.0	0.0	0.0	763,611,10,8	204.0	39.4800359	73.5932100	5177.9
103	103	1.261	палка-ручка-пробка	8.6	18.4	корка-жёлтая-на-скале	0.360	57.3	0.0	16.0	16.0	bbox	102	2.0	2.0	2.0	1243,451,6,12	202.2	39.4800350	73.5932098	5177.9
104	104	0.537	палка-древко-контроль	2.0	13.3	снег-в-тени	1.180	54.9	-6.0	-15.0	16.2	bbox	103	8.0	8.0	8.0	273,0,8,9	201.7	39.4800359	73.5932100	5177.9
105	105	1.238	рюкзак-синий	6.3	26.7	снег-в-тени	0.644	65.5	-1.0	-8.0	8.1	bbox	104	1.0	1.0	1.0	937,653,17,18	197.5	39.4800346	73.5932096	5177.9
106	106	1.182	палка-ручка-пробка	8.1	17.3	лишайник-жёлтый-на-камне	0.434	58.4	4.0	15.0	15.5	bbox	105	7.0	7.0	7.0	1675,1067,12,13	196.3	39.4800357	73.5932099	5177.9
107	107	1.355	палка-ручка-пробка	10.8	4.3	лишайник-жёлтый-на-камне	0.731	80.0	1.0	13.0	13.0	bbox	106	7.0	7.0	7.0	937,913,6,14	194.9	39.4800357	73.5932099	5177.9
108	108	1.335	палка-ручка-пробка	10.6	3.7	лишайник-жёлтый-на-камне	0.808	79.4	-3.0	16.0	16.3	bbox	107	6.0	6.0	6.0	1883,567,6,10	190.5	39.4800356	73.5932100	5177.9
109	109	1.596	палка-древко-контроль	12.5	8.6	снег-в-тени	2.265	50.2	-2.0	-26.0	26.1	bbox	108	13.0	13.0	13.0	899,47,18,10	188.6	39.4800380	73.5932095	5177.9
110	110	1.373	рюкзак-синий	9.5	19.4	снег-в-тени	2.189	19.4	4.0	-23.0	23.3	bbox	109	5.0	5.0	5.0	161,782,8,13	186.4	39.4800355	73.5932102	5177.9
111	111	1.735	палка-древко-контроль	13.0	17.0	снег-освещённый	1.206	58.6	-8.0	-2.0	8.2	bbox	110	6.0	6.0	6.0	0,907,5,12	186.3	39.4800356	73.5932100	5177.9
112	112	1.275	палка-ручка-пробка	10.0	7.1	лишайник-жёлтый-на-камне	0.464	68.6	-1.0	15.0	15.0	bbox	111	13.0	13.0	13.0	1201,441,22,6	183.1	39.4800380	73.5932095	5177.9
113	113	1.427	палка-ручка-пробка	9.0	24.5	корка-жёлтая-на-скале	0.136	51.2	0.0	15.5	15.5	bbox	112	6.0	6.0	6.0	1753,773,8,10	182.9	39.4800356	73.5932100	5177.9
114	114	0.294	рюкзак-синий	2.2	2.5	снег-в-тени	0.975	36.3	-1.0	-15.0	15.0	bbox	113	0.0	0.0	0.0	207,981,10,8	181.3	39.4800359	73.5932100	5177.9
115	115	1.324	палка-ручка-пробка	9.4	16.9	корка-жёлтая-на-скале	0.394	58.8	0.0	15.0	15.0	bbox	114	13.0	13.0	13.0	1479,763,16,6	179.1	39.4800380	73.5932095	5177.9
116	116	1.842	палка-ручка-контроль	13.4	21.3	корка-жёлтая-на-скале	0.430	36.3	0.0	14.0	14.0	bbox	115	1.0	1.0	1.0	1531,144,6,11	178.9	39.4800346	73.5932096	5177.9
117	117	1.269	палка-ручка-пробка	8.1	21.6	корка-жёлтая-на-скале	0.287	54.1	1.0	16.0	16.0	bbox	116	10.0	10.0	10.0	1735,546,10,13	178.9	39.4800367	73.5932099	5177.9
118	118	0.981	рюкзак-синий	4.5	22.6	снег-в-тени	0.560	61.4	-1.0	-10.0	10.0	bbox	117	0.0	0.0	0.0	925,981,8,14	175.8	39.4800359	73.5932100	5177.9
119	119	0.797	палка-древко-контроль	6.1	6.4	снег-в-тени	1.602	48.0	-4.5	-20.0	20.5	bbox	118	6.0	5.0	6.0	33,821,8,6	173.1	39.4800356	73.5932100	5177.9
120	120	1.237	палка-ручка-пробка	9.8	3.3	лишайник-жёлтый-на-камне	0.624	79.0	1.0	14.0	14.0	bbox	119	0.0	0.0	0.0	731,905,6,16	170.2	39.4800359	73.5932100	5177.9
121	121	2.743	палка-древко-контроль	21.8	7.4	снег-в-тени	3.509	49.0	-2.0	-36.0	36.1	bbox	120	12.0	12.0	12.0	953,55,16,8	167.4	39.4800378	73.5932096	5177.9
122	122	2.045	рюкзак-синий	16.0	11.4	снег-в-тени	2.751	50.2	0.0	-30.0	30.0	bbox	121	8.0	8.0	8.0	1369,49,12,8	166.6	39.4800359	73.5932100	5177.9
123	123	1.389	рюкзак-синий	11.0	4.3	снег-в-тени	2.132	43.1	0.0	-25.0	25.0	bbox	122	5.0	5.0	5.0	77,533,9,20	165.3	39.4800355	73.5932102	5177.9
124	124	0.592	рюкзак-синий	3.2	12.3	снег-в-тени	0.849	26.5	0.0	-11.0	11.0	bbox	123	4.0	4.0	4.0	73,753,8,12	164.8	39.4800356	73.5932104	5177.9
125	125	1.409	рюкзак-синий	11.0	7.9	снег-в-тени	2.125	46.7	0.0	-25.0	25.0	bbox	124	8.0	8.0	8.0	1599,177,18,4	164.7	39.4800359	73.5932100	5177.9
126	126	1.279	палка-ручка-пробка	9.9	9.0	лишайник-жёлтый-на-камне	0.858	84.7	-2.0	16.0	16.1	bbox	125	12.0	8.0	12.0	1917,697,3,18	163.3	39.4800378	73.5932096	5177.9
127	127	1.079	палка-ручка-пробка	8.6	2.6	лишайник-жёлтый-на-камне	0.391	73.1	0.0	16.0	16.0	bbox	126	12.0	12.0	12.0	1527,609,6,9	157.9	39.4800378	73.5932096	5177.9
128	128	1.815	рюкзак-синий	14.0	13.0	снег-в-тени	2.504	51.8	0.0	-28.0	28.0	bbox	127	5.0	5.0	5.0	41,115,8,8	155.2	39.4800355	73.5932102	5177.9
129	129	0.369	палка-древко-контроль	2.9	1.5	снег-в-тени	1.276	43.1	-5.5	-16.5	17.4	bbox	128	7.0	7.0	7.0	70,91,11,6	147.2	39.4800357	73.5932099	5177.9
