track	t_best	t0	t1	bbox	score	lat	lon	alt
0	2.0	2.0	3.0	1615,497,42,58	2727.0	39.4800350	73.5932098	5177.9
1	8.0	7.0	13.0	1762,553,31,38	2691.7	39.4800359	73.5932100	5177.9
2	11.0	7.0	13.0	1249,1019,32,38	2624.5	39.4800372	73.5932097	5177.9
3	4.0	2.0	4.0	929,262,34,59	2551.8	39.4800356	73.5932104	5177.9
4	0.0	0.0	0.0	1395,693,32,41	2362.9	39.4800359	73.5932100	5177.9
5	2.0	2.0	3.0	1777,861,34,32	2082.9	39.4800350	73.5932098	5177.9
6	6.0	3.0	6.0	1777,209,27,32	1951.3	39.4800356	73.5932100	5177.9
7	2.0	2.0	3.0	1839,0,81,35	1949.9	39.4800350	73.5932098	5177.9
8	2.0	2.0	3.0	1723,947,22,27	1815.4	39.4800350	73.5932098	5177.9
9	3.0	2.0	4.0	651,33,22,35	1700.6	39.4800354	73.5932102	5177.9
10	13.0	8.0	13.0	1378,397,31,24	1655.2	39.4800380	73.5932095	5177.9
11	6.0	6.0	6.0	1073,233,30,26	1602.9	39.4800356	73.5932100	5177.9
12	1.0	1.0	1.0	0,1029,23,51	1600.5	39.4800346	73.5932096	5177.9
13	0.0	0.0	0.0	773,983,44,42	1551.6	39.4800359	73.5932100	5177.9
14	6.0	6.0	6.0	1121,453,28,28	1527.1	39.4800356	73.5932100	5177.9
15	4.0	4.0	4.0	244,229,21,40	1503.3	39.4800356	73.5932104	5177.9
16	1.0	1.0	1.0	114,28,19,75	1468.3	39.4800346	73.5932096	5177.9
17	4.0	4.0	4.0	111,807,24,30	1465.5	39.4800356	73.5932104	5177.9
18	2.0	2.0	12.0	1361,424,27,55	1437.5	39.4800350	73.5932098	5177.9
19	3.0	3.0	3.0	1630,497,21,64	1416.1	39.4800354	73.5932102	5177.9
20	6.0	6.0	6.0	1837,133,83,72	1347.5	39.4800356	73.5932100	5177.9
21	3.0	2.0	3.0	1681,79,16,26	1340.8	39.4800354	73.5932102	5177.9
22	2.0	2.0	3.0	657,149,16,32	1161.0	39.4800350	73.5932098	5177.9
23	10.0	6.0	13.0	1319,439,41,20	1111.4	39.4800367	73.5932099	5177.9
24	7.0	7.0	13.0	938,513,19,20	1021.6	39.4800357	73.5932099	5177.9
25	5.0	5.0	5.0	1055,171,18,26	948.6	39.4800355	73.5932102	5177.9
26	1.0	1.0	1.0	89,173,20,46	879.9	39.4800346	73.5932096	5177.9
27	4.0	4.0	4.0	181,649,16,18	854.3	39.4800356	73.5932104	5177.9
28	6.0	6.0	6.0	1801,97,34,28	851.2	39.4800356	73.5932100	5177.9
29	2.0	2.0	4.0	369,312,16,25	823.2	39.4800350	73.5932098	5177.9
30	11.0	6.0	13.0	1281,965,16,18	726.7	39.4800372	73.5932097	5177.9
31	8.0	7.0	13.0	45,917,24,18	674.3	39.4800359	73.5932100	5177.9
32	3.0	2.0	4.0	249,794,17,31	665.8	39.4800354	73.5932102	5177.9
33	1.0	1.0	1.0	1069,81,18,14	663.5	39.4800346	73.5932096	5177.9
34	6.0	6.0	6.0	1841,695,25,14	656.8	39.4800356	73.5932100	5177.9
35	3.0	2.0	4.0	1561,0,12,25	617.0	39.4800354	73.5932102	5177.9
36	9.0	7.0	13.0	1887,433,22,28	614.1	39.4800364	73.5932099	5177.9
37	2.0	2.0	4.0	1419,0,20,9	603.1	39.4800350	73.5932098	5177.9
38	13.0	7.0	13.0	1431,893,18,14	568.9	39.4800380	73.5932095	5177.9
39	8.0	8.0	8.0	1281,0,32,13	559.3	39.4800359	73.5932100	5177.9
40	7.0	7.0	7.0	1565,861,16,12	556.7	39.4800357	73.5932099	5177.9
41	3.0	2.0	4.0	1155,739,20,12	521.4	39.4800354	73.5932102	5177.9
42	0.0	0.0	0.0	1167,946,12,31	516.9	39.4800359	73.5932100	5177.9
43	2.0	2.0	4.0	1305,389,24,6	505.7	39.4800350	73.5932098	5177.9
44	6.0	6.0	11.0	525,855,20,12	504.5	39.4800356	73.5932100	5177.9
45	0.0	0.0	0.0	78,597,35,18	498.6	39.4800359	73.5932100	5177.9
46	10.0	10.0	13.0	1291,377,14,23	484.2	39.4800367	73.5932099	5177.9
47	5.0	1.0	5.0	749,935,20,6	456.5	39.4800355	73.5932102	5177.9
48	0.0	0.0	0.0	681,953,16,13	453.5	39.4800359	73.5932100	5177.9
49	11.0	9.0	12.0	913,1005,24,12	421.5	39.4800372	73.5932097	5177.9
50	3.0	3.0	3.0	1761,163,12,14	421.0	39.4800354	73.5932102	5177.9
51	1.0	0.0	1.0	27,1010,14,21	405.0	39.4800346	73.5932096	5177.9
52	10.0	10.0	11.0	1376,743,13,10	396.1	39.4800367	73.5932099	5177.9
53	4.0	4.0	4.0	35,379,14,12	394.9	39.4800356	73.5932104	5177.9
54	0.0	0.0	0.0	783,673,10,20	392.5	39.4800359	73.5932100	5177.9
55	6.0	6.0	6.0	1761,701,16,12	373.4	39.4800356	73.5932100	5177.9
56	9.0	8.0	13.0	1031,1058,9,16	372.6	39.4800364	73.5932099	5177.9
57	1.0	1.0	5.0	924,993,21,12	368.2	39.4800346	73.5932096	5177.9
58	4.0	4.0	4.0	1527,109,10,12	363.4	39.4800356	73.5932104	5177.9
59	6.0	6.0	6.0	1721,237,8,18	360.2	39.4800356	73.5932100	5177.9
60	7.0	7.0	8.0	1685,753,12,14	352.1	39.4800357	73.5932099	5177.9
61	4.0	4.0	4.0	1873,285,8,12	340.4	39.4800356	73.5932104	5177.9
62	1.0	1.0	1.0	101,114,12,31	335.6	39.4800346	73.5932096	5177.9
63	5.0	5.0	13.0	883,345,10,14	329.8	39.4800355	73.5932102	5177.9
64	6.0	6.0	6.0	1151,135,10,12	325.8	39.4800356	73.5932100	5177.9
65	7.0	7.0	7.0	284,149,15,12	323.5	39.4800357	73.5932099	5177.9
66	5.0	5.0	5.0	1315,833,18,7	310.2	39.4800355	73.5932102	5177.9
67	8.0	8.0	8.0	1201,314,16,10	308.2	39.4800359	73.5932100	5177.9
68	11.0	11.0	12.0	1321,443,14,10	305.6	39.4800372	73.5932097	5177.9
69	12.0	11.0	12.0	1243,87,18,18	302.4	39.4800378	73.5932096	5177.9
70	1.0	1.0	1.0	99,0,8,15	283.4	39.4800346	73.5932096	5177.9
71	3.0	3.0	3.0	1715,835,11,12	282.8	39.4800354	73.5932102	5177.9
72	6.0	6.0	6.0	1057,501,16,6	272.6	39.4800356	73.5932100	5177.9
73	3.0	3.0	3.0	747,179,6,14	269.8	39.4800354	73.5932102	5177.9
74	10.0	10.0	11.0	1137,49,30,8	269.6	39.4800367	73.5932099	5177.9
75	0.0	0.0	0.0	1323,561,9,14	264.6	39.4800359	73.5932100	5177.9
76	5.0	5.0	5.0	65,449,6,14	261.6	39.4800355	73.5932102	5177.9
77	9.0	9.0	9.0	1299,313,23,16	261.1	39.4800364	73.5932099	5177.9
78	6.0	6.0	6.0	157,521,4,24	258.6	39.4800356	73.5932100	5177.9
79	9.0	9.0	12.0	1797,337,14,16	257.5	39.4800364	73.5932099	5177.9
80	4.0	4.0	4.0	1545,377,14,12	255.0	39.4800356	73.5932104	5177.9
81	1.0	1.0	1.0	949,894,20,11	248.0	39.4800346	73.5932096	5177.9
82	13.0	11.0	13.0	1473,551,12,9	245.8	39.4800380	73.5932095	5177.9
83	3.0	3.0	3.0	1647,0,18,5	245.2	39.4800354	73.5932102	5177.9
84	12.0	9.0	13.0	1059,49,26,8	243.1	39.4800378	73.5932096	5177.9
85	5.0	5.0	5.0	485,785,10,8	236.3	39.4800355	73.5932102	5177.9
86	9.0	9.0	9.0	1519,506,10,7	228.8	39.4800364	73.5932099	5177.9
87	11.0	9.0	11.0	57,84,16,11	228.6	39.4800372	73.5932097	5177.9
88	5.0	5.0	8.0	677,785,8,8	227.7	39.4800355	73.5932102	5177.9
89	12.0	12.0	12.0	965,1073,12,7	223.2	39.4800378	73.5932096	5177.9
90	8.0	8.0	8.0	1495,129,18,8	219.9	39.4800359	73.5932100	5177.9
91	11.0	10.0	11.0	1297,221,8,10	219.2	39.4800372	73.5932097	5177.9
92	10.0	10.0	10.0	1489,1035,10,8	216.7	39.4800367	73.5932099	5177.9
93	9.0	9.0	9.0	97,593,10,11	216.5	39.4800364	73.5932099	5177.9
94	4.0	4.0	4.0	929,353,8,12	215.5	39.4800356	73.5932104	5177.9
95	0.0	0.0	0.0	1187,857,9,16	212.9	39.4800359	73.5932100	5177.9
96	4.0	4.0	4.0	264,114,5,15	211.8	39.4800356	73.5932104	5177.9
97	6.0	6.0	6.0	117,1057,12,12	209.9	39.4800356	73.5932100	5177.9
98	13.0	9.0	13.0	121,985,12,9	208.6	39.4800380	73.5932095	5177.9
99	7.0	7.0	7.0	345,1057,8,12	208.4	39.4800357	73.5932099	5177.9
100	4.0	4.0	4.0	78,1031,11,14	208.3	39.4800356	73.5932104	5177.9
101	0.0	0.0	0.0	763,611,10,8	204.0	39.4800359	73.5932100	5177.9
102	2.0	2.0	2.0	1243,451,6,12	202.2	39.4800350	73.5932098	5177.9
103	8.0	8.0	8.0	273,0,8,9	201.7	39.4800359	73.5932100	5177.9
104	1.0	1.0	1.0	937,653,17,18	197.5	39.4800346	73.5932096	5177.9
105	7.0	7.0	7.0	1675,1067,12,13	196.3	39.4800357	73.5932099	5177.9
106	7.0	7.0	7.0	937,913,6,14	194.9	39.4800357	73.5932099	5177.9
107	6.0	6.0	6.0	1883,567,6,10	190.5	39.4800356	73.5932100	5177.9
108	13.0	13.0	13.0	899,47,18,10	188.6	39.4800380	73.5932095	5177.9
109	5.0	5.0	5.0	161,782,8,13	186.4	39.4800355	73.5932102	5177.9
110	6.0	6.0	6.0	0,907,5,12	186.3	39.4800356	73.5932100	5177.9
111	13.0	13.0	13.0	1201,441,22,6	183.1	39.4800380	73.5932095	5177.9
112	6.0	6.0	6.0	1753,773,8,10	182.9	39.4800356	73.5932100	5177.9
113	0.0	0.0	0.0	207,981,10,8	181.3	39.4800359	73.5932100	5177.9
114	13.0	13.0	13.0	1479,763,16,6	179.1	39.4800380	73.5932095	5177.9
115	1.0	1.0	1.0	1531,144,6,11	178.9	39.4800346	73.5932096	5177.9
116	10.0	10.0	10.0	1735,546,10,13	178.9	39.4800367	73.5932099	5177.9
117	0.0	0.0	0.0	925,981,8,14	175.8	39.4800359	73.5932100	5177.9
118	6.0	5.0	6.0	33,821,8,6	173.1	39.4800356	73.5932100	5177.9
119	0.0	0.0	0.0	731,905,6,16	170.2	39.4800359	73.5932100	5177.9
120	12.0	12.0	12.0	953,55,16,8	167.4	39.4800378	73.5932096	5177.9
121	8.0	8.0	8.0	1369,49,12,8	166.6	39.4800359	73.5932100	5177.9
122	5.0	5.0	5.0	77,533,9,20	165.3	39.4800355	73.5932102	5177.9
123	4.0	4.0	4.0	73,753,8,12	164.8	39.4800356	73.5932104	5177.9
124	8.0	8.0	8.0	1599,177,18,4	164.7	39.4800359	73.5932100	5177.9
125	12.0	8.0	12.0	1917,697,3,18	163.3	39.4800378	73.5932096	5177.9
126	12.0	12.0	12.0	1527,609,6,9	157.9	39.4800378	73.5932096	5177.9
127	5.0	5.0	5.0	41,115,8,8	155.2	39.4800355	73.5932102	5177.9
128	7.0	7.0	7.0	70,91,11,6	147.2	39.4800357	73.5932099	5177.9
129	2.0	2.0	2.0	505,229,8,6	143.9	39.4800350	73.5932098	5177.9
130	0.0	0.0	0.0	641,1023,5,10	143.8	39.4800359	73.5932100	5177.9
131	1.0	0.0	1.0	1298,835,7,8	143.7	39.4800346	73.5932096	5177.9
132	7.0	7.0	7.0	347,808,6,13	141.0	39.4800357	73.5932099	5177.9
133	5.0	5.0	5.0	783,131,8,5	137.9	39.4800355	73.5932102	5177.9
134	5.0	5.0	5.0	691,961,4,8	132.0	39.4800355	73.5932102	5177.9
135	5.0	5.0	5.0	609,613,6,8	128.4	39.4800355	73.5932102	5177.9
136	2.0	2.0	2.0	899,776,5,11	127.2	39.4800350	73.5932098	5177.9
137	8.0	8.0	8.0	1423,85,10,6	119.3	39.4800359	73.5932100	5177.9
138	7.0	7.0	7.0	1475,963,8,10	118.5	39.4800357	73.5932099	5177.9
139	7.0	7.0	7.0	839,801,6,8	114.1	39.4800357	73.5932099	5177.9
140	7.0	7.0	7.0	1895,1027,6,8	112.5	39.4800357	73.5932099	5177.9
141	2.0	2.0	2.0	1297,297,4,8	110.7	39.4800350	73.5932098	5177.9
142	1.0	1.0	1.0	1313,617,8,4	108.1	39.4800346	73.5932096	5177.9
143	5.0	5.0	5.0	904,775,5,9	104.6	39.4800355	73.5932102	5177.9
144	5.0	5.0	5.0	305,865,6,11	103.9	39.4800355	73.5932102	5177.9
145	5.0	5.0	5.0	257,707,8,8	99.3	39.4800355	73.5932102	5177.9
146	0.0	0.0	0.0	1021,849,12,5	93.7	39.4800359	73.5932100	5177.9
147	1.0	1.0	1.0	9,937,4,8	85.6	39.4800346	73.5932096	5177.9
148	1.0	1.0	1.0	787,20,2,11	73.2	39.4800346	73.5932096	5177.9
149	1.0	1.0	1.0	1411,998,2,9	70.9	39.4800346	73.5932096	5177.9
