track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
37	1.0	0.0	1.0	758,800,54,280	281.1	2410.6	39.4834876	73.5851948	4563.6
38	1.0	1.0	8.0	1038,722,94,268	279.5	2394.7	39.4834876	73.5851948	4563.6
39	24.0	24.0	26.0	914,542,62,268	263.7	2388.1	39.4834902	73.5851934	4563.5
40	29.0	29.0	37.0	614,294,70,218	224.5	2344.2	39.4834907	73.5851928	4563.6
41	0.0	0.0	8.0	1244,178,58,198	202.2	2329.9	39.4834871	73.5851948	4563.6
42	32.0	31.0	35.0	840,654,28,114	114.8	2329.7	39.4834896	73.5851924	4563.5
43	17.0	7.0	18.0	732,432,38,178	174.3	2281.8	39.4834865	73.5851942	4563.5
44	91.1	91.1	91.1	1504,0,18,160	158.1	2273.7	39.4834907	73.5851908	4563.5
45	47.0	41.0	50.1	912,518,46,202	203.1	2198.1	39.4834868	73.5851938	4563.6
46	99.1	97.1	99.1	924,778,56,220	222.8	2196.3	39.4834915	73.5851920	4563.5
47	34.0	32.0	34.0	1424,162,40,164	165.5	2177.6	39.4834898	73.5851926	4563.5
48	103.1	103.1	103.1	898,980,22,90	89.8	2148.1	39.4834915	73.5851920	4563.6
49	19.0	14.0	19.0	544,300,20,204	202.0	2131.9	39.4834874	73.5851940	4563.5
50	105.1	105.1	106.1	382,690,20,118	117.1	2128.6	39.4834915	73.5851921	4563.5
51	88.1	88.1	88.1	384,886,30,194	192.5	2121.7	39.4834900	73.5851917	4563.5
52	91.1	91.1	91.1	644,82,30,148	146.0	2120.1	39.4834907	73.5851908	4563.5
53	41.0	33.0	41.0	638,862,28,218	216.0	2118.3	39.4834869	73.5851933	4563.5
54	89.1	89.1	91.1	1212,582,16,136	134.0	2117.4	39.4834900	73.5851910	4563.5
55	92.1	92.1	92.1	1380,838,34,152	151.6	2114.3	39.4834913	73.5851908	4563.6
56	90.1	90.1	90.1	908,410,40,238	237.7	2106.9	39.4834903	73.5851908	4563.5
57	7.0	7.0	7.0	1266,702,54,220	219.7	2105.2	39.4834883	73.5851947	4563.5
58	53.1	52.1	62.1	1054,196,20,206	204.0	2085.3	39.4834877	73.5851937	4563.5
59	93.1	93.1	97.1	486,296,32,206	203.1	2075.4	39.4834918	73.5851909	4563.6
60	25.0	25.0	27.0	1408,618,38,234	232.9	2044.1	39.4834903	73.5851930	4563.5
61	90.1	90.1	90.1	1158,60,32,198	196.3	2029.8	39.4834903	73.5851908	4563.5
62	91.1	91.1	91.1	1160,252,40,156	155.9	2014.7	39.4834907	73.5851908	4563.5
63	103.1	103.1	103.1	1278,922,50,158	163.2	2014.2	39.4834915	73.5851920	4563.6
64	26.0	24.0	26.0	1136,834,24,112	110.9	2014.1	39.4834906	73.5851926	4563.5
65	81.1	79.1	85.1	912,94,34,236	235.4	1982.8	39.4834877	73.5851921	4563.5
66	93.1	93.1	96.1	1102,552,54,172	175.1	1974.2	39.4834918	73.5851909	4563.6
67	81.1	79.1	84.1	846,226,18,160	158.2	1973.2	39.4834877	73.5851921	4563.5
68	92.1	89.1	92.1	1136,600,16,132	130.0	1964.1	39.4834913	73.5851908	4563.6
69	7.0	7.0	7.0	1142,646,40,140	140.7	1953.9	39.4834883	73.5851947	4563.5
70	51.1	51.1	63.1	1056,6,20,190	188.0	1953.5	39.4834884	73.5851937	4563.5
71	24.0	24.0	24.0	1356,732,32,170	169.4	1920.6	39.4834902	73.5851934	4563.5
72	17.0	9.0	18.0	726,316,64,202	205.2	1905.9	39.4834865	73.5851942	4563.5
73	74.1	72.1	76.1	582,618,24,164	162.0	1904.9	39.4834863	73.5851920	4563.6
74	99.1	99.1	99.1	1160,916,48,146	149.4	1904.3	39.4834915	73.5851920	4563.5
75	91.1	91.1	91.1	1334,276,24,110	108.9	1903.2	39.4834907	73.5851908	4563.5
76	90.1	90.1	90.1	1382,0,24,194	192.4	1883.4	39.4834903	73.5851908	4563.5
77	92.1	92.1	92.1	992,0,54,172	175.7	1854.9	39.4834913	73.5851908	4563.6
78	23.0	23.0	23.0	816,674,72,200	199.5	1846.4	39.4834899	73.5851933	4563.5
79	25.0	24.0	25.0	522,896,32,184	183.3	1827.8	39.4834903	73.5851930	4563.5
80	18.0	18.0	21.0	1326,588,30,116	117.1	1824.4	39.4834867	73.5851941	4563.5
81	93.1	93.1	93.1	1008,280,20,168	166.0	1791.5	39.4834918	73.5851909	4563.6
82	50.1	48.0	50.1	928,872,34,208	207.1	1784.0	39.4834882	73.5851937	4563.5
83	28.0	23.0	28.0	1276,894,34,186	186.0	1779.0	39.4834910	73.5851928	4563.5
84	25.0	25.0	26.0	662,772,40,192	189.7	1776.7	39.4834903	73.5851930	4563.5
85	92.1	92.1	92.1	1424,710,30,140	140.4	1765.9	39.4834913	73.5851908	4563.6
86	93.1	93.1	98.1	516,502,28,132	130.8	1763.4	39.4834918	73.5851909	4563.6
87	69.1	66.1	74.1	1012,90,24,168	166.0	1748.5	39.4834882	73.5851915	4563.5
88	19.0	16.0	21.0	636,158,28,212	210.1	1743.8	39.4834874	73.5851940	4563.5
89	83.1	79.1	87.1	804,186,18,128	126.1	1735.6	39.4834895	73.5851920	4563.6
90	55.1	49.0	57.1	1218,826,26,220	217.9	1719.9	39.4834872	73.5851941	4563.5
91	92.1	92.1	92.1	1216,728,50,132	134.8	1709.8	39.4834913	73.5851908	4563.6
92	27.0	24.0	27.0	1110,918,26,148	147.4	1707.2	39.4834908	73.5851928	4563.5
93	91.1	91.1	91.1	910,892,14,148	146.1	1700.5	39.4834907	73.5851908	4563.5
94	99.1	95.1	100.1	910,728,24,148	146.9	1691.0	39.4834915	73.5851920	4563.5
95	89.1	89.1	92.1	1068,0,50,160	160.3	1680.8	39.4834900	73.5851910	4563.5
96	35.0	35.0	37.0	424,524,22,168	166.1	1673.9	39.4834893	73.5851927	4563.6
97	103.1	99.1	103.1	1040,238,24,120	119.4	1673.0	39.4834915	73.5851920	4563.6
98	50.1	48.0	52.1	476,760,24,164	162.6	1658.7	39.4834882	73.5851937	4563.5
99	39.0	39.0	40.0	1456,864,24,94	93.7	1640.6	39.4834880	73.5851935	4563.5
100	88.1	86.1	88.1	438,756,28,198	196.1	1637.0	39.4834900	73.5851917	4563.5
101	27.0	24.0	27.0	1252,920,46,160	164.0	1634.4	39.4834908	73.5851928	4563.5
102	92.1	92.1	92.1	948,110,28,134	133.7	1632.6	39.4834913	73.5851908	4563.6
103	23.0	23.0	23.0	490,164,42,208	206.0	1621.9	39.4834899	73.5851933	4563.5
104	89.1	89.1	89.1	1430,182,14,114	112.0	1616.1	39.4834900	73.5851910	4563.5
105	89.1	89.1	89.1	942,26,44,116	116.9	1584.5	39.4834900	73.5851910	4563.5
106	85.1	80.1	87.1	718,672,36,184	183.0	1578.5	39.4834901	73.5851914	4563.6
107	88.1	88.1	88.1	884,318,42,150	150.0	1571.0	39.4834900	73.5851917	4563.5
108	75.1	73.1	82.1	908,272,16,144	142.2	1557.5	39.4834858	73.5851922	4563.5
109	43.0	39.0	44.0	1354,836,44,244	245.6	1545.9	39.4834858	73.5851937	4563.6
110	91.1	91.1	91.1	1014,918,40,144	141.1	1533.1	39.4834907	73.5851908	4563.5
111	7.0	7.0	7.0	1364,634,36,98	99.4	1520.9	39.4834883	73.5851947	4563.5
112	77.1	77.1	77.1	566,922,26,158	156.0	1518.6	39.4834855	73.5851921	4563.6
113	104.1	104.1	106.1	606,544,24,130	128.6	1506.1	39.4834914	73.5851920	4563.5
114	45.0	45.0	46.0	1488,772,20,186	183.9	1505.0	39.4834855	73.5851937	4563.5
115	99.1	99.1	99.1	492,868,26,112	109.9	1501.9	39.4834915	73.5851920	4563.5
116	8.0	8.0	9.0	482,828,56,182	185.3	1494.7	39.4834882	73.5851945	4563.6
117	11.0	8.0	15.0	820,788,58,218	222.6	1491.2	39.4834874	73.5851942	4563.5
118	91.1	91.1	91.1	1142,900,32,126	123.6	1488.3	39.4834907	73.5851908	4563.5
119	99.1	99.1	102.1	1030,190,64,154	161.9	1476.2	39.4834915	73.5851920	4563.5
120	57.1	56.1	57.1	584,462,24,122	120.0	1467.4	39.4834870	73.5851940	4563.5
121	6.0	6.0	16.0	798,496,48,168	169.4	1465.1	39.4834883	73.5851946	4563.5
122	90.1	90.1	90.1	648,20,22,102	101.2	1457.3	39.4834903	73.5851908	4563.5
123	103.1	100.1	105.1	706,642,16,118	116.3	1450.1	39.4834915	73.5851920	4563.6
124	23.0	23.0	23.0	1344,638,38,126	127.6	1448.8	39.4834899	73.5851933	4563.5
125	88.1	88.1	88.1	778,48,12,84	82.0	1428.2	39.4834900	73.5851917	4563.5
126	15.0	10.0	19.0	856,120,38,134	134.5	1427.3	39.4834866	73.5851941	4563.5
127	104.1	104.1	106.1	432,384,44,150	147.7	1424.5	39.4834914	73.5851920	4563.5
128	23.0	23.0	23.0	1184,666,18,74	72.4	1416.5	39.4834899	73.5851933	4563.5
129	27.0	27.0	27.0	1528,1006,18,74	72.4	1414.1	39.4834908	73.5851928	4563.5
130	27.0	27.0	31.0	914,908,48,150	148.6	1409.0	39.4834908	73.5851928	4563.5
131	90.1	90.1	90.1	1046,716,32,158	156.6	1401.7	39.4834903	73.5851908	4563.5
132	90.1	90.1	90.1	1272,8,16,106	104.0	1398.7	39.4834903	73.5851908	4563.5
133	90.1	90.1	90.1	568,300,30,142	140.4	1393.7	39.4834903	73.5851908	4563.5
134	14.0	9.0	19.0	944,200,34,130	130.2	1393.2	39.4834866	73.5851942	4563.5
135	91.1	91.1	91.1	958,104,32,102	100.0	1377.0	39.4834907	73.5851908	4563.5
136	93.1	93.1	93.1	1330,902,14,72	70.0	1374.9	39.4834918	73.5851909	4563.6
137	60.1	49.0	62.1	454,832,12,122	120.0	1368.8	39.4834875	73.5851936	4563.6
138	95.1	94.1	98.1	794,380,18,150	148.3	1363.2	39.4834917	73.5851909	4563.6
139	93.1	93.1	93.1	1264,462,28,118	116.0	1360.9	39.4834918	73.5851909	4563.6
140	30.0	30.0	30.0	1042,704,26,80	80.3	1354.7	39.4834902	73.5851924	4563.6
141	90.1	90.1	90.1	1452,688,36,168	168.7	1340.5	39.4834903	73.5851908	4563.5
142	27.0	27.0	28.0	1266,98,20,80	79.8	1329.0	39.4834908	73.5851928	4563.5
143	20.0	19.0	23.0	476,350,20,122	120.3	1324.6	39.4834881	73.5851939	4563.5
144	100.1	100.1	102.1	900,446,18,144	142.6	1320.6	39.4834916	73.5851921	4563.5
145	17.0	17.0	21.0	1168,0,32,142	140.4	1316.6	39.4834865	73.5851942	4563.5
146	30.0	30.0	30.0	890,840,18,84	82.9	1309.9	39.4834902	73.5851924	4563.6
147	83.1	82.1	87.1	1320,436,14,142	140.1	1300.0	39.4834895	73.5851920	4563.6
148	28.0	28.0	28.0	494,688,36,114	112.0	1287.7	39.4834910	73.5851928	4563.5
149	88.1	88.1	88.1	450,578,16,130	128.7	1286.7	39.4834900	73.5851917	4563.5
150	44.0	40.0	44.0	1240,888,54,192	195.6	1283.8	39.4834853	73.5851937	4563.6
151	86.1	85.1	87.1	1266,816,16,166	164.1	1259.8	39.4834902	73.5851917	4563.6
152	57.1	54.1	64.1	712,538,22,108	106.4	1247.7	39.4834870	73.5851940	4563.5
153	99.1	99.1	99.1	476,992,32,88	89.1	1244.6	39.4834915	73.5851920	4563.5
154	80.1	80.1	81.1	1386,144,42,158	157.2	1226.6	39.4834870	73.5851922	4563.6
155	68.1	62.1	71.1	548,756,22,98	97.0	1223.5	39.4834881	73.5851912	4563.5
156	16.0	16.0	21.0	1140,18,44,180	180.9	1208.4	39.4834865	73.5851944	4563.5
157	30.0	29.0	30.0	1252,496,24,90	90.1	1206.8	39.4834902	73.5851924	4563.6
158	99.1	95.1	99.1	470,658,22,108	106.8	1198.6	39.4834915	73.5851920	4563.5
159	30.0	30.0	30.0	1340,552,20,112	110.6	1197.6	39.4834902	73.5851924	4563.6
160	28.0	28.0	29.0	544,568,26,168	166.0	1193.2	39.4834910	73.5851928	4563.5
161	17.0	13.0	17.0	632,460,38,138	137.7	1191.4	39.4834865	73.5851942	4563.5
162	30.0	30.0	30.0	1146,788,30,132	131.2	1188.9	39.4834902	73.5851924	4563.6
163	54.1	52.1	57.1	998,436,20,128	126.1	1183.0	39.4834875	73.5851940	4563.5
164	94.1	94.1	95.1	1200,972,20,108	106.7	1175.8	39.4834919	73.5851909	4563.6
165	36.0	36.0	36.0	550,612,28,170	168.5	1165.1	39.4834888	73.5851927	4563.6
166	51.1	47.0	51.1	1006,886,22,126	125.1	1163.3	39.4834884	73.5851937	4563.5
167	95.1	95.1	96.1	1316,700,38,138	139.6	1155.3	39.4834917	73.5851909	4563.6
168	20.0	20.0	20.0	462,88,30,108	106.0	1154.6	39.4834881	73.5851939	4563.5
169	46.0	39.0	47.0	696,702,14,84	82.3	1148.0	39.4834859	73.5851938	4563.5
170	45.0	45.0	48.0	1454,546,36,156	154.8	1143.9	39.4834855	73.5851937	4563.5
171	29.0	29.0	29.0	598,604,26,100	99.3	1138.5	39.4834907	73.5851928	4563.6
172	48.0	44.0	49.0	1072,894,22,186	185.0	1135.1	39.4834874	73.5851938	4563.6
173	66.1	64.1	72.1	1046,162,22,146	144.2	1134.9	39.4834880	73.5851916	4563.6
174	102.1	100.1	102.1	750,1002,24,78	78.9	1134.4	39.4834917	73.5851920	4563.6
175	10.0	8.0	11.0	692,920,36,160	159.4	1131.4	39.4834875	73.5851943	4563.5
176	57.1	57.1	57.1	1396,806,26,130	128.6	1128.6	39.4834870	73.5851940	4563.5
177	54.1	52.1	54.1	1164,864,20,174	172.0	1117.7	39.4834875	73.5851940	4563.5
178	33.0	32.0	39.0	616,164,20,88	86.8	1114.9	39.4834897	73.5851925	4563.5
179	94.1	94.1	97.1	848,534,22,106	105.7	1112.5	39.4834919	73.5851909	4563.6
180	98.1	98.1	98.1	1104,892,28,106	106.7	1112.3	39.4834915	73.5851919	4563.5
181	105.1	104.1	106.1	602,548,26,94	91.4	1112.0	39.4834915	73.5851921	4563.5
182	32.0	29.0	40.0	440,62,18,78	76.6	1107.3	39.4834896	73.5851924	4563.5
183	36.0	36.0	37.0	460,760,20,114	112.6	1107.0	39.4834888	73.5851927	4563.6
184	43.0	38.0	47.0	832,566,34,112	113.0	1105.2	39.4834858	73.5851937	4563.6
185	47.0	47.0	51.1	1236,8,22,82	81.8	1102.5	39.4834868	73.5851938	4563.6
186	69.1	67.1	73.1	888,258,18,150	148.2	1102.0	39.4834882	73.5851915	4563.5
187	98.1	94.1	98.1	714,458,16,86	84.0	1100.2	39.4834915	73.5851919	4563.5
188	40.0	40.0	41.0	1258,602,44,138	140.6	1071.0	39.4834874	73.5851933	4563.5
189	17.0	17.0	17.0	488,904,22,88	87.5	1070.7	39.4834865	73.5851942	4563.5
190	18.0	18.0	18.0	588,670,26,120	119.9	1063.7	39.4834867	73.5851941	4563.5
191	86.1	85.1	87.1	1332,968,22,112	111.4	1060.2	39.4834902	73.5851917	4563.6
192	84.1	82.1	84.1	526,0,40,90	94.8	1053.4	39.4834898	73.5851916	4563.6
193	31.0	31.0	31.0	486,964,18,104	102.5	1044.9	39.4834898	73.5851924	4563.5
194	57.1	57.1	57.1	778,940,20,140	138.4	1044.7	39.4834870	73.5851940	4563.5
195	42.0	40.0	42.0	628,970,28,110	108.4	1043.2	39.4834863	73.5851937	4563.6
196	50.1	48.0	50.1	1060,574,28,132	130.5	1042.7	39.4834882	73.5851937	4563.5
197	29.0	29.0	29.0	1032,804,30,114	114.8	1030.7	39.4834907	73.5851928	4563.6
198	33.0	32.0	38.0	386,272,30,102	102.4	1029.5	39.4834897	73.5851925	4563.5
199	104.1	104.1	104.1	976,156,28,104	104.8	1027.1	39.4834914	73.5851920	4563.5
200	41.0	41.0	41.0	1370,938,34,136	137.3	1019.3	39.4834869	73.5851933	4563.5
201	36.0	36.0	36.0	1458,262,22,106	104.9	1017.0	39.4834888	73.5851927	4563.6
202	40.0	37.0	43.0	774,580,18,126	123.9	1016.9	39.4834874	73.5851933	4563.5
203	95.1	95.1	95.1	694,414,38,114	113.1	1010.8	39.4834917	73.5851909	4563.6
204	50.1	50.1	50.1	1162,920,22,100	99.6	1004.8	39.4834882	73.5851937	4563.5
205	29.0	29.0	29.0	618,930,20,122	120.1	999.0	39.4834907	73.5851928	4563.6
206	29.0	29.0	29.0	518,860,28,100	98.8	993.4	39.4834907	73.5851928	4563.6
207	86.1	83.1	86.1	1144,480,16,104	102.0	975.7	39.4834902	73.5851917	4563.6
208	95.1	95.1	97.1	830,892,22,108	106.0	971.5	39.4834917	73.5851909	4563.6
209	57.1	57.1	57.1	958,0,12,92	90.0	967.8	39.4834870	73.5851940	4563.5
210	86.1	86.1	86.1	1186,934,16,80	78.7	958.4	39.4834902	73.5851917	4563.6
211	29.0	29.0	29.0	690,592,26,120	120.0	948.0	39.4834907	73.5851928	4563.6
212	57.1	56.1	57.1	774,114,14,76	74.0	944.6	39.4834870	73.5851940	4563.5
213	22.0	22.0	22.0	638,594,22,82	80.9	944.1	39.4834892	73.5851932	4563.6
214	22.0	22.0	22.0	1188,0,18,92	90.2	926.8	39.4834892	73.5851932	4563.6
215	96.1	94.1	96.1	502,982,24,98	96.0	925.5	39.4834915	73.5851912	4563.5
216	87.1	86.1	87.1	918,1004,20,76	75.6	923.7	39.4834900	73.5851919	4563.5
217	41.0	41.0	41.0	1490,792,18,116	114.1	911.5	39.4834869	73.5851933	4563.5
218	22.0	22.0	22.0	1370,516,24,98	98.3	900.4	39.4834892	73.5851932	4563.6
219	19.0	19.0	20.0	968,46,16,74	72.4	898.4	39.4834874	73.5851940	4563.5
220	22.0	22.0	22.0	1310,906,18,114	112.4	897.2	39.4834892	73.5851932	4563.6
221	32.0	31.0	32.0	794,884,30,110	108.7	889.8	39.4834896	73.5851924	4563.5
222	84.1	81.1	84.1	1088,358,14,84	82.0	887.8	39.4834898	73.5851916	4563.6
223	85.1	83.1	87.1	1074,900,20,98	96.0	886.3	39.4834901	73.5851914	4563.6
224	54.1	54.1	54.1	1444,150,16,84	82.8	885.3	39.4834875	73.5851940	4563.5
225	21.0	21.0	21.0	794,698,24,118	115.5	880.7	39.4834887	73.5851935	4563.5
226	81.1	81.1	81.1	1434,504,28,114	112.4	875.0	39.4834877	73.5851921	4563.5
227	20.0	20.0	20.0	580,30,20,78	76.9	872.7	39.4834881	73.5851939	4563.5
228	71.1	69.1	71.1	398,142,32,98	100.0	862.9	39.4834878	73.5851915	4563.5
229	36.0	36.0	36.0	526,906,24,84	84.0	845.5	39.4834888	73.5851927	4563.6
230	105.1	105.1	105.1	774,124,22,82	81.2	835.1	39.4834915	73.5851921	4563.5
231	43.0	43.0	44.0	1436,696,18,160	157.9	833.7	39.4834858	73.5851937	4563.6
232	81.1	81.1	81.1	798,0,14,74	72.0	829.4	39.4834877	73.5851921	4563.5
233	45.0	45.0	47.0	1448,716,28,94	92.7	824.1	39.4834855	73.5851937	4563.5
234	11.0	11.0	11.0	486,876,20,72	70.7	823.3	39.4834874	73.5851942	4563.5
235	28.0	28.0	28.0	438,540,20,106	104.0	814.9	39.4834910	73.5851928	4563.5
236	10.0	10.0	10.0	804,1010,22,70	70.2	795.8	39.4834875	73.5851943	4563.5
237	14.0	14.0	15.0	1022,198,32,74	73.3	789.3	39.4834866	73.5851942	4563.5
238	106.1	105.1	106.1	726,734,18,90	88.2	787.4	39.4834921	73.5851921	4563.6
239	28.0	28.0	28.0	1536,812,14,84	82.6	783.3	39.4834910	73.5851928	4563.5
240	105.1	104.1	105.1	620,190,22,76	75.7	777.2	39.4834915	73.5851921	4563.5
241	104.1	104.1	106.1	900,92,24,96	95.6	776.3	39.4834914	73.5851920	4563.5
242	15.0	15.0	15.0	666,558,32,122	123.2	739.3	39.4834866	73.5851941	4563.5
243	53.1	53.1	53.1	1474,460,12,96	94.2	734.6	39.4834877	73.5851937	4563.5
244	28.0	28.0	28.0	506,814,18,78	76.4	701.0	39.4834910	73.5851928	4563.5
245	70.1	62.1	71.1	630,966,16,78	76.6	699.1	39.4834882	73.5851915	4563.5
246	22.0	22.0	22.0	908,872,12,92	90.0	684.4	39.4834892	73.5851932	4563.6
247	31.0	31.0	31.0	1252,842,14,100	98.3	674.5	39.4834898	73.5851924	4563.5
248	73.1	73.1	73.1	1500,864,10,86	84.0	645.8	39.4834868	73.5851916	4563.6
249	22.0	22.0	22.0	948,1008,20,72	72.3	642.2	39.4834892	73.5851932	4563.6
250	22.0	22.0	22.0	744,430,18,82	81.3	641.9	39.4834892	73.5851932	4563.6
251	53.1	53.1	53.1	1208,442,14,88	86.2	630.0	39.4834877	73.5851937	4563.5
252	101.1	101.1	101.1	1320,792,14,74	72.0	628.8	39.4834916	73.5851920	4563.6
253	66.1	66.1	66.1	502,50,28,78	76.4	601.9	39.4834880	73.5851916	4563.6
254	67.1	59.1	69.1	1294,860,14,94	92.1	588.7	39.4834880	73.5851917	4563.5
255	55.1	55.1	55.1	1520,900,14,72	70.6	563.2	39.4834872	73.5851941	4563.5
256	67.1	67.1	67.1	904,302,16,80	78.0	561.8	39.4834880	73.5851917	4563.5
257	68.1	68.1	72.1	798,640,12,112	110.0	558.9	39.4834881	73.5851912	4563.5
258	67.1	67.1	67.1	1376,954,20,88	86.2	558.8	39.4834880	73.5851917	4563.5
259	21.0	21.0	21.0	1400,672,18,78	77.5	556.8	39.4834887	73.5851935	4563.5
260	58.1	58.1	59.1	1432,884,30,106	104.3	553.0	39.4834871	73.5851940	4563.6
261	21.0	21.0	21.0	544,982,12,78	76.1	540.8	39.4834887	73.5851935	4563.5
262	21.0	21.0	21.0	1306,854,14,84	82.1	532.1	39.4834887	73.5851935	4563.5
263	63.1	63.1	63.1	1130,758,18,86	84.3	514.1	39.4834875	73.5851923	4563.5
264	64.1	60.1	64.1	770,922,10,96	93.9	494.0	39.4834878	73.5851924	4563.6
265	21.0	21.0	21.0	1182,692,12,74	72.4	488.9	39.4834887	73.5851935	4563.5
266	69.1	69.1	69.1	512,156,16,82	80.8	429.1	39.4834882	73.5851915	4563.5
267	60.1	60.1	60.1	1176,952,8,72	70.0	402.7	39.4834875	73.5851936	4563.6
268	66.1	64.1	66.1	1126,894,12,74	72.2	383.8	39.4834880	73.5851916	4563.6
269	63.1	63.1	63.1	1108,198,10,72	70.3	313.7	39.4834875	73.5851923	4563.5
270	72.1	72.1	72.1	466,528,18,74	72.4	275.4	39.4834874	73.5851915	4563.6
