track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
0	159.2	159.2	159.2	1264,0,86,248	258.6	6829.4	39.4813486	73.5916786	5097.3
1	40.0	30.0	43.0	984,156,72,458	459.9	6549.8	39.4813524	73.5916849	5097.3
2	97.1	97.1	97.1	1338,610,68,236	241.1	5514.3	39.4813513	73.5916784	5097.3
3	97.1	97.1	97.1	1300,252,52,268	268.4	4294.3	39.4813513	73.5916784	5097.3
4	97.1	97.1	97.1	1430,392,38,164	165.1	4002.0	39.4813513	73.5916784	5097.3
5	159.2	159.2	159.2	950,392,58,188	187.2	3994.7	39.4813486	73.5916786	5097.3
6	159.2	159.2	159.2	1154,22,50,144	149.9	3729.4	39.4813486	73.5916786	5097.3
7	97.1	97.1	97.1	590,128,70,192	201.7	3612.9	39.4813513	73.5916784	5097.3
8	42.0	38.0	45.1	990,78,60,376	376.6	3526.6	39.4813525	73.5916845	5097.3
9	159.2	159.2	159.2	1536,618,60,198	203.3	3192.7	39.4813486	73.5916786	5097.3
10	97.1	97.1	97.1	1052,42,36,118	118.9	3002.4	39.4813513	73.5916784	5097.3
11	159.2	159.2	159.2	1434,524,56,142	143.3	2930.3	39.4813486	73.5916786	5097.3
12	97.1	97.1	97.1	1026,96,38,204	203.1	2646.3	39.4813513	73.5916784	5097.3
13	41.0	37.0	42.0	978,58,48,206	204.5	2579.3	39.4813525	73.5916848	5097.3
14	97.1	97.1	97.1	776,746,50,174	178.5	2387.3	39.4813513	73.5916784	5097.3
15	97.1	97.1	97.1	854,94,54,150	153.0	2277.8	39.4813513	73.5916784	5097.3
16	159.2	159.2	159.2	886,196,98,182	194.1	2267.3	39.4813486	73.5916786	5097.3
17	33.0	27.0	40.0	952,472,28,226	224.2	2230.2	39.4813521	73.5916860	5097.4
18	159.2	159.2	159.2	1126,792,54,106	113.5	2183.5	39.4813486	73.5916786	5097.3
19	29.0	25.0	29.0	1258,0,22,102	101.5	1630.8	39.4813521	73.5916863	5097.3
20	230.3	230.3	230.3	490,414,84,88	115.7	1295.5	39.4813544	73.5916760	5097.3
21	28.0	25.0	28.0	902,66,26,76	74.9	1201.3	39.4813517	73.5916864	5097.3
22	26.0	25.0	33.0	1108,534,24,86	85.2	1169.8	39.4813515	73.5916869	5097.3
23	192.2	192.2	192.2	430,44,50,126	130.2	1106.1	39.4813478	73.5916764	5097.3
24	192.2	192.2	192.2	648,944,58,80	90.5	1084.8	39.4813478	73.5916764	5097.3
25	38.0	36.0	43.0	422,446,20,92	90.5	1050.6	39.4813524	73.5916854	5097.3
26	236.3	236.3	236.3	210,372,52,64	78.4	1041.7	39.4813548	73.5916768	5097.3
27	175.2	170.2	175.2	1026,224,26,78	78.1	949.2	39.4813459	73.5916793	5097.3
28	197.2	197.2	197.2	740,838,42,80	79.6	905.6	39.4813483	73.5916752	5097.3
29	192.2	192.2	196.2	506,88,82,122	140.8	874.6	39.4813478	73.5916764	5097.3
30	35.0	31.0	37.0	1294,84,12,98	95.9	857.4	39.4813521	73.5916858	5097.3
31	21.0	21.0	23.0	1318,708,18,78	76.9	835.5	39.4813503	73.5916883	5097.4
32	46.1	46.1	46.1	930,798,22,72	72.4	813.6	39.4813525	73.5916835	5097.3
33	33.0	33.0	33.0	578,0,20,78	77.6	796.9	39.4813521	73.5916860	5097.4
34	206.2	206.2	206.2	642,44,34,68	73.0	786.1	39.4813500	73.5916758	5097.3
35	11.0	7.0	11.0	1164,758,18,84	82.9	780.7	39.4813484	73.5916912	5097.3
36	197.2	197.2	197.2	636,170,52,90	95.6	771.0	39.4813483	73.5916752	5097.3
37	32.0	32.0	32.0	980,770,30,96	93.0	770.4	39.4813522	73.5916862	5097.3
38	33.0	32.0	38.0	614,454,18,112	110.0	769.5	39.4813521	73.5916860	5097.4
39	31.0	31.0	31.0	564,0,12,74	71.7	766.4	39.4813524	73.5916863	5097.3
40	192.2	192.2	194.2	802,1002,32,78	81.7	739.6	39.4813478	73.5916764	5097.3
41	35.0	29.0	35.0	1384,0,22,90	89.4	733.1	39.4813521	73.5916858	5097.3
42	234.3	234.3	234.3	332,374,62,56	70.5	714.6	39.4813547	73.5916765	5097.3
43	201.2	201.2	201.2	560,0,42,90	88.3	712.4	39.4813494	73.5916754	5097.3
44	40.0	40.0	42.0	1452,1006,14,74	72.9	692.0	39.4813524	73.5916849	5097.3
45	197.2	197.2	197.2	494,726,34,66	71.5	687.5	39.4813483	73.5916752	5097.3
46	189.2	189.2	189.2	760,168,30,76	78.4	646.5	39.4813476	73.5916775	5097.3
47	31.0	31.0	31.0	1386,0,28,94	95.6	636.5	39.4813524	73.5916863	5097.3
48	24.0	23.0	26.0	718,160,18,74	72.4	630.9	39.4813511	73.5916873	5097.3
49	34.0	34.0	34.0	1448,368,34,74	78.7	629.6	39.4813521	73.5916860	5097.3
50	43.0	43.0	43.0	1032,276,14,90	88.2	624.5	39.4813527	73.5916843	5097.3
51	43.0	38.0	46.1	858,316,14,104	102.3	606.5	39.4813527	73.5916843	5097.3
52	38.0	38.0	38.0	412,112,28,92	90.6	593.3	39.4813524	73.5916854	5097.3
53	38.0	38.0	38.0	942,116,20,100	99.2	558.6	39.4813524	73.5916854	5097.3
54	35.0	34.0	35.0	1124,8,12,78	76.1	536.2	39.4813521	73.5916858	5097.3
55	25.0	25.0	25.0	1138,48,20,76	75.5	513.8	39.4813513	73.5916871	5097.3
56	32.0	32.0	32.0	474,94,38,78	77.7	476.4	39.4813522	73.5916862	5097.3
57	48.1	48.1	48.1	1178,900,14,72	70.6	437.1	39.4813524	73.5916833	5097.3
58	134.2	134.2	134.2	1166,798,8,86	84.0	410.0	39.4813481	73.5916777	5097.3
59	34.0	34.0	34.0	584,112,16,74	72.0	401.1	39.4813521	73.5916860	5097.3
60	234.3	234.3	234.3	464,408,56,54	70.8	369.7	39.4813547	73.5916765	5097.3
